iso_code,ano,total_ghg,total_ghg_excluding_lucf
ATG,1923,0.008,0.011
ATG,1924,0.008,0.011
ATG,1925,0.009,0.011
ATG,1926,0.009,0.011
ATG,1927,0.01,0.011
ATG,1928,0.01,0.011
ATG,1929,0.01,0.011
ATG,1930,0.013,0.011
ATG,1931,0.014,0.011
ATG,1932,0.015,0.011
ATG,1933,0.016,0.012
ATG,1934,0.016,0.012
ATG,1935,0.017,0.012
ATG,1936,0.017,0.012
ATG,1937,0.018,0.012
ATG,1938,0.018,0.012
ATG,1939,0.019,0.012
ATG,1940,0.02,0.013
ATG,1941,0.021,0.013
ATG,1942,0.022,0.013
ATG,1943,0.023,0.014
ATG,1944,0.024,0.014
ATG,1945,0.026,0.015
ATG,1946,0.027,0.016
ATG,1947,0.029,0.017
ATG,1948,0.03,0.018
ATG,1949,0.032,0.019
ATG,1950,0.05,0.032
ATG,1951,0.059,0.041
ATG,1952,0.054,0.037
ATG,1953,0.056,0.041
ATG,1954,0.051,0.037
ATG,1955,0.06,0.048
ATG,1956,0.06,0.049
ATG,1957,0.057,0.05
ATG,1958,0.049,0.058
ATG,1959,-0.013,0.06
ATG,1960,-0.0,0.068
ATG,1961,-0.003,0.081
ATG,1962,0.057,0.138
ATG,1963,0.041,0.122
ATG,1964,0.037,0.131
ATG,1965,0.115,0.192
ATG,1966,0.321,0.392
ATG,1967,0.543,0.611
ATG,1968,0.974,1.039
ATG,1969,1.252,1.309
ATG,1970,0.494,0.508
ATG,1971,0.437,0.477
ATG,1972,0.381,0.426
ATG,1973,0.336,0.383
ATG,1974,0.437,0.482
ATG,1975,0.719,0.762
ATG,1976,0.417,0.458
ATG,1977,0.483,0.521
ATG,1978,0.516,0.547
ATG,1979,0.443,0.463
ATG,1980,0.185,0.2
ATG,1981,0.15,0.162
ATG,1982,0.342,0.35
ATG,1983,0.119,0.138
ATG,1984,0.192,0.201
ATG,1985,0.302,0.303
ATG,1986,0.304,0.301
ATG,1987,0.332,0.327
ATG,1988,0.344,0.338
ATG,1989,0.342,0.338
ATG,1990,0.299,0.294
ATG,1991,0.309,0.302
ATG,1992,0.311,0.302
ATG,1993,0.321,0.31
ATG,1994,0.336,0.323
ATG,1995,0.342,0.327
ATG,1996,0.362,0.347
ATG,1997,0.386,0.37
ATG,1998,0.4,0.382
ATG,1999,0.424,0.405
ATG,2000,0.434,0.415
ATG,2001,0.45,0.429
ATG,2002,0.489,0.465
ATG,2003,0.513,0.488
ATG,2004,0.536,0.51
ATG,2005,0.567,0.539
ATG,2006,0.606,0.577
ATG,2007,0.628,0.596
ATG,2008,0.636,0.602
ATG,2009,0.648,0.617
ATG,2010,0.618,0.609
ATG,2011,0.612,0.603
ATG,2012,0.625,0.614
ATG,2013,0.632,0.615
ATG,2014,0.64,0.627
ATG,2015,0.654,0.641
ATG,2016,0.67,0.657
ATG,2017,0.682,0.664
ATG,2018,0.69,0.677
ATG,2019,0.714,0.704
ATG,2020,0.691,0.681
ATG,2021,0.71,0.7
ATG,2022,0.691,0.681
ATG,2023,0.717,0.708
ARG,1850,30.306,0.599
ARG,1851,31.37,0.61
ARG,1852,32.277,0.621
ARG,1853,33.218,0.631
ARG,1854,34.165,0.642
ARG,1855,35.071,0.653
ARG,1856,36.086,0.681
ARG,1857,37.084,0.716
ARG,1858,38.103,0.738
ARG,1859,39.015,0.73
ARG,1860,40.301,0.748
ARG,1861,41.284,0.77
ARG,1862,42.055,0.775
ARG,1863,42.638,0.809
ARG,1864,43.083,0.814
ARG,1865,43.575,0.865
ARG,1866,44.242,0.932
ARG,1867,44.894,0.906
ARG,1868,45.775,0.969
ARG,1869,46.779,1.007
ARG,1870,48.455,1.007
ARG,1871,50.145,1.043
ARG,1872,51.988,1.063
ARG,1873,53.87,1.107
ARG,1874,55.946,1.168
ARG,1875,57.87,1.101
ARG,1876,59.861,1.125
ARG,1877,61.638,1.124
ARG,1878,63.424,1.13
ARG,1879,65.023,1.266
ARG,1880,66.482,1.292
ARG,1881,68.082,1.429
ARG,1882,69.592,1.488
ARG,1883,71.095,1.648
ARG,1884,72.718,1.847
ARG,1885,74.203,1.974
ARG,1886,75.719,2.02
ARG,1887,77.642,2.479
ARG,1888,78.993,2.491
ARG,1889,81.323,3.293
ARG,1890,83.709,2.803
ARG,1891,85.977,2.467
ARG,1892,88.862,3.112
ARG,1893,91.089,3.138
ARG,1894,93.777,3.458
ARG,1895,96.513,3.894
ARG,1896,99.001,3.877
ARG,1897,101.504,3.868
ARG,1898,104.225,3.9
ARG,1899,107.331,4.363
ARG,1900,124.157,3.779
ARG,1901,135.743,4.241
ARG,1902,143.889,4.468
ARG,1903,150.278,4.915
ARG,1904,156.389,5.822
ARG,1905,161.577,6.822
ARG,1906,166.739,8.489
ARG,1907,170.032,7.821
ARG,1908,174.596,8.47
ARG,1909,177.045,8.225
ARG,1910,186.374,9.921
ARG,1911,193.37,11.654
ARG,1912,198.481,11.977
ARG,1913,203.832,12.971
ARG,1914,205.934,12.109
ARG,1915,206.311,9.525
ARG,1916,206.491,8.404
ARG,1917,208.127,6.778
ARG,1918,210.058,6.143
ARG,1919,215.254,8.2
ARG,1920,227.964,10.628
ARG,1921,234.489,9.995
ARG,1922,241.124,11.528
ARG,1923,246.345,13.058
ARG,1924,251.733,15.838
ARG,1925,256.561,16.363
ARG,1926,259.383,16.77
ARG,1927,263.438,19.19
ARG,1928,264.874,19.111
ARG,1929,267.222,19.786
ARG,1930,245.265,19.748
ARG,1931,231.726,20.109
ARG,1932,225.496,20.791
ARG,1933,220.249,21.678
ARG,1934,216.918,23.076
ARG,1935,212.799,23.034
ARG,1936,210.173,24.124
ARG,1937,207.613,25.442
ARG,1938,204.892,25.422
ARG,1939,203.469,25.97
ARG,1940,187.736,25.332
ARG,1941,177.139,23.896
ARG,1942,170.565,23.732
ARG,1943,167.51,24.624
ARG,1944,163.539,24.794
ARG,1945,159.715,24.811
ARG,1946,156.145,25.188
ARG,1947,153.599,26.344
ARG,1948,154.017,29.549
ARG,1949,149.574,27.891
ARG,1950,169.068,42.599
ARG,1951,173.825,48.186
ARG,1952,175.627,49.631
ARG,1953,176.995,48.919
ARG,1954,180.919,50.881
ARG,1955,187.168,54.339
ARG,1956,196.018,59.827
ARG,1957,203.572,63.798
ARG,1958,202.937,60.012
ARG,1959,211.273,65.578
ARG,1960,204.545,65.473
ARG,1961,225.584,68.308
ARG,1962,229.331,71.461
ARG,1963,222.975,67.53
ARG,1964,237.776,73.964
ARG,1965,276.239,77.604
ARG,1966,284.321,82.255
ARG,1967,320.203,85.023
ARG,1968,294.982,89.174
ARG,1969,285.759,98.533
ARG,1970,284.623,104.079
ARG,1971,288.533,110.922
ARG,1972,289.247,112.641
ARG,1973,292.612,116.524
ARG,1974,290.202,118.536
ARG,1975,289.226,118.14
ARG,1976,294.326,123.292
ARG,1977,297.393,125.426
ARG,1978,290.101,127.473
ARG,1979,295.62,136.814
ARG,1980,294.76,135.2
ARG,1981,284.574,128.532
ARG,1982,282.869,130.775
ARG,1983,288.464,133.965
ARG,1984,292.39,136.013
ARG,1985,281.289,130.077
ARG,1986,283.787,134.208
ARG,1987,294.797,145.489
ARG,1988,308.005,153.599
ARG,1989,309.019,149.972
ARG,1990,312.334,145.081
ARG,1991,346.004,151.415
ARG,1992,342.419,156.476
ARG,1993,335.297,154.36
ARG,1994,337.789,156.153
ARG,1995,347.306,166.139
ARG,1996,350.828,171.693
ARG,1997,358.378,178.338
ARG,1998,360.215,181.916
ARG,1999,375.176,193.402
ARG,2000,376.635,189.224
ARG,2001,375.235,180.983
ARG,2002,438.218,170.5
ARG,2003,496.371,182.279
ARG,2004,548.137,206.369
ARG,2005,561.961,208.781
ARG,2006,578.216,222.087
ARG,2007,509.561,217.045
ARG,2008,489.573,229.78
ARG,2009,581.036,219.347
ARG,2010,532.046,226.784
ARG,2011,530.076,230.298
ARG,2012,492.679,232.599
ARG,2013,465.765,230.62
ARG,2014,484.721,229.283
ARG,2015,451.467,233.735
ARG,2016,443.72,232.219
ARG,2017,421.577,229.678
ARG,2018,418.329,223.839
ARG,2019,436.947,222.523
ARG,2020,396.199,207.141
ARG,2021,416.624,233.603
ARG,2022,433.366,248.641
ARG,2023,422.011,239.408
ARM,1850,0.955,0.079
ARM,1851,0.949,0.08
ARM,1852,0.945,0.08
ARM,1853,0.942,0.081
ARM,1854,0.94,0.081
ARM,1855,0.939,0.082
ARM,1856,0.937,0.081
ARM,1857,0.936,0.081
ARM,1858,0.936,0.083
ARM,1859,0.936,0.084
ARM,1860,0.931,0.086
ARM,1861,0.929,0.089
ARM,1862,0.928,0.091
ARM,1863,0.929,0.093
ARM,1864,0.93,0.095
ARM,1865,0.929,0.096
ARM,1866,0.933,0.101
ARM,1867,0.934,0.103
ARM,1868,0.933,0.103
ARM,1869,0.935,0.106
ARM,1870,0.918,0.107
ARM,1871,0.915,0.111
ARM,1872,0.914,0.113
ARM,1873,0.914,0.114
ARM,1874,0.919,0.118
ARM,1875,0.925,0.121
ARM,1876,0.933,0.127
ARM,1877,0.938,0.129
ARM,1878,0.949,0.136
ARM,1879,0.953,0.139
ARM,1880,0.954,0.145
ARM,1881,0.955,0.148
ARM,1882,0.956,0.152
ARM,1883,0.962,0.158
ARM,1884,0.963,0.16
ARM,1885,0.969,0.166
ARM,1886,0.971,0.169
ARM,1887,0.975,0.172
ARM,1888,0.979,0.175
ARM,1889,0.984,0.18
ARM,1890,0.963,0.189
ARM,1891,0.958,0.196
ARM,1892,0.956,0.202
ARM,1893,0.964,0.216
ARM,1894,0.964,0.22
ARM,1895,0.975,0.235
ARM,1896,0.976,0.239
ARM,1897,0.992,0.257
ARM,1898,1.005,0.272
ARM,1899,1.026,0.294
ARM,1900,1.025,0.315
ARM,1901,1.023,0.321
ARM,1902,1.009,0.316
ARM,1903,1.001,0.314
ARM,1904,1.015,0.334
ARM,1905,0.994,0.316
ARM,1906,1.016,0.341
ARM,1907,1.035,0.364
ARM,1908,1.036,0.368
ARM,1909,1.052,0.381
ARM,1910,1.045,0.379
ARM,1911,1.046,0.388
ARM,1912,1.081,0.419
ARM,1913,1.105,0.442
ARM,1914,1.085,0.417
ARM,1915,1.071,0.399
ARM,1916,1.093,0.416
ARM,1917,1.082,0.4
ARM,1918,0.953,0.269
ARM,1919,0.946,0.258
ARM,1920,0.926,0.254
ARM,1921,0.924,0.263
ARM,1922,0.935,0.283
ARM,1923,0.937,0.296
ARM,1924,0.95,0.319
ARM,1925,0.938,0.321
ARM,1926,0.951,0.346
ARM,1927,0.986,0.391
ARM,1928,1.0,0.416
ARM,1929,1.012,0.437
ARM,1930,1.75,0.534
ARM,1931,2.105,0.609
ARM,1932,2.364,0.667
ARM,1933,2.587,0.729
ARM,1934,2.845,0.845
ARM,1935,3.067,0.934
ARM,1936,3.297,1.045
ARM,1937,3.435,1.072
ARM,1938,3.587,1.126
ARM,1939,3.692,1.145
ARM,1940,3.228,1.33
ARM,1941,2.818,1.207
ARM,1942,2.196,0.79
ARM,1943,2.059,0.819
ARM,1944,2.167,1.067
ARM,1945,2.075,1.118
ARM,1946,2.064,1.227
ARM,1947,2.152,1.424
ARM,1948,2.13,1.504
ARM,1949,2.212,1.675
ARM,1950,2.467,1.838
ARM,1951,2.736,1.977
ARM,1952,3.052,2.11
ARM,1953,3.287,2.231
ARM,1954,3.619,2.421
ARM,1955,4.041,2.712
ARM,1956,4.368,2.958
ARM,1957,4.663,3.217
ARM,1958,4.813,3.427
ARM,1959,4.698,3.6
ARM,1960,4.659,3.749
ARM,1961,5.227,3.873
ARM,1962,5.153,4.062
ARM,1963,5.385,4.337
ARM,1964,5.533,4.596
ARM,1965,5.728,4.859
ARM,1966,5.996,5.117
ARM,1967,6.247,5.347
ARM,1968,6.448,5.506
ARM,1969,6.602,5.733
ARM,1970,7.106,5.987
ARM,1971,7.373,6.376
ARM,1972,7.688,6.705
ARM,1973,8.032,6.993
ARM,1974,8.303,7.268
ARM,1975,8.72,7.669
ARM,1976,9.033,7.959
ARM,1977,9.257,8.217
ARM,1978,9.588,8.491
ARM,1979,9.682,8.577
ARM,1980,10.252,8.896
ARM,1981,10.013,8.777
ARM,1982,10.202,8.936
ARM,1983,10.381,9.061
ARM,1984,10.512,9.159
ARM,1985,11.192,9.807
ARM,1986,10.837,9.418
ARM,1987,10.872,9.481
ARM,1988,11.985,10.669
ARM,1989,12.055,10.798
ARM,1990,11.817,10.426
ARM,1991,9.954,8.579
ARM,1992,8.277,6.658
ARM,1993,5.003,3.276
ARM,1994,5.622,3.43
ARM,1995,6.74,4.082
ARM,1996,5.304,3.222
ARM,1997,5.827,3.978
ARM,1998,5.679,4.148
ARM,1999,5.281,3.766
ARM,2000,5.806,4.247
ARM,2001,6.538,4.29
ARM,2002,6.458,3.856
ARM,2003,7.115,4.258
ARM,2004,8.593,4.498
ARM,2005,10.778,5.21
ARM,2006,9.105,5.254
ARM,2007,9.044,5.85
ARM,2008,9.281,6.341
ARM,2009,7.932,5.102
ARM,2010,7.54,4.995
ARM,2011,8.123,5.727
ARM,2012,9.139,6.532
ARM,2013,8.897,6.34
ARM,2014,8.781,6.43
ARM,2015,8.802,6.327
ARM,2016,8.961,6.066
ARM,2017,8.79,6.404
ARM,2018,8.869,6.669
ARM,2019,9.26,7.138
ARM,2020,9.747,7.644
ARM,2021,10.393,8.276
ARM,2022,10.136,8.015
ARM,2023,10.587,8.463
AUS,1850,46.864,0.904
AUS,1851,49.066,0.961
AUS,1852,43.964,1.024
AUS,1853,48.9,1.134
AUS,1854,49.746,1.228
AUS,1855,51.328,1.322
AUS,1856,46.281,1.468
AUS,1857,54.644,1.563
AUS,1858,55.064,1.634
AUS,1859,51.973,1.84
AUS,1860,57.576,1.998
AUS,1861,58.739,2.052
AUS,1862,59.838,2.281
AUS,1863,62.808,2.27
AUS,1864,63.209,2.47
AUS,1865,68.283,2.63
AUS,1866,68.772,3.051
AUS,1867,71.448,3.098
AUS,1868,72.8,3.373
AUS,1869,77.351,3.346
AUS,1870,79.432,3.31
AUS,1871,78.233,3.409
AUS,1872,85.651,3.651
AUS,1873,87.43,4.03
AUS,1874,89.832,4.278
AUS,1875,94.85,4.327
AUS,1876,86.517,4.417
AUS,1877,94.268,4.719
AUS,1878,94.574,4.936
AUS,1879,100.239,5.126
AUS,1880,96.621,5.207
AUS,1881,98.874,5.641
AUS,1882,97.155,6.309
AUS,1883,100.818,7.181
AUS,1884,103.706,7.678
AUS,1885,101.317,8.168
AUS,1886,100.506,8.185
AUS,1887,105.745,8.481
AUS,1888,104.665,9.259
AUS,1889,101.564,9.936
AUS,1890,113.395,9.244
AUS,1891,116.258,10.849
AUS,1892,117.654,10.51
AUS,1893,118.081,9.816
AUS,1894,118.183,10.707
AUS,1895,120.976,11.039
AUS,1896,116.954,11.481
AUS,1897,126.755,12.389
AUS,1898,122.71,13.203
AUS,1899,124.533,13.446
AUS,1900,129.941,16.077
AUS,1901,131.07,17.692
AUS,1902,125.676,17.708
AUS,1903,132.915,17.524
AUS,1904,140.19,17.973
AUS,1905,139.592,18.656
AUS,1906,140.884,21.598
AUS,1907,144.722,23.056
AUS,1908,145.019,24.744
AUS,1909,140.717,22.019
AUS,1910,149.575,25.988
AUS,1911,147.397,28.339
AUS,1912,151.353,30.504
AUS,1913,154.96,32.588
AUS,1914,153.576,35.292
AUS,1915,153.049,32.005
AUS,1916,147.628,28.997
AUS,1917,151.542,30.907
AUS,1918,155.854,33.543
AUS,1919,151.294,32.107
AUS,1920,183.605,37.294
AUS,1921,187.913,34.167
AUS,1922,201.923,35.668
AUS,1923,202.969,36.623
AUS,1924,207.828,39.758
AUS,1925,207.914,41.559
AUS,1926,211.356,41.479
AUS,1927,217.11,43.491
AUS,1928,213.404,40.541
AUS,1929,211.354,37.818
AUS,1930,184.911,36.449
AUS,1931,168.368,32.552
AUS,1932,167.123,33.322
AUS,1933,161.995,35.415
AUS,1934,164.226,37.176
AUS,1935,161.608,40.617
AUS,1936,163.201,43.692
AUS,1937,168.478,46.457
AUS,1938,164.572,46.31
AUS,1939,170.882,51.679
AUS,1940,167.803,48.326
AUS,1941,178.004,54.009
AUS,1942,183.472,57.517
AUS,1943,187.877,56.633
AUS,1944,188.708,56.587
AUS,1945,190.337,54.566
AUS,1946,199.855,59.111
AUS,1947,208.858,62.074
AUS,1948,216.123,64.699
AUS,1949,221.557,65.875
AUS,1950,260.164,76.096
AUS,1951,279.058,82.49
AUS,1952,294.433,84.436
AUS,1953,299.875,85.594
AUS,1954,313.091,91.838
AUS,1955,324.497,96.409
AUS,1956,338.726,100.436
AUS,1957,344.71,101.0
AUS,1958,355.123,104.23
AUS,1959,372.01,110.903
AUS,1960,360.821,116.384
AUS,1961,381.414,116.731
AUS,1962,355.727,121.608
AUS,1963,393.193,127.963
AUS,1964,420.682,137.094
AUS,1965,451.904,149.049
AUS,1966,428.85,151.967
AUS,1967,552.306,160.481
AUS,1968,443.974,168.217
AUS,1969,419.513,177.195
AUS,1970,392.569,187.291
AUS,1971,394.612,190.147
AUS,1972,399.538,197.007
AUS,1973,400.732,214.964
AUS,1974,395.247,210.548
AUS,1975,451.337,213.809
AUS,1976,472.007,210.37
AUS,1977,532.306,224.752
AUS,1978,490.103,233.83
AUS,1979,513.009,236.744
AUS,1980,526.375,247.762
AUS,1981,519.801,260.913
AUS,1982,516.553,266.963
AUS,1983,558.091,259.625
AUS,1984,508.081,272.203
AUS,1985,530.587,275.746
AUS,1986,480.433,278.06
AUS,1987,452.441,290.325
AUS,1988,454.04,293.376
AUS,1989,479.129,311.824
AUS,1990,532.292,332.675
AUS,1991,513.691,335.67
AUS,1992,557.035,342.268
AUS,1993,566.656,346.655
AUS,1994,557.506,348.997
AUS,1995,645.68,363.095
AUS,1996,649.001,369.376
AUS,1997,629.577,378.751
AUS,1998,680.273,394.15
AUS,1999,696.619,404.4
AUS,2000,745.01,409.771
AUS,2001,726.142,421.412
AUS,2002,694.026,427.038
AUS,2003,702.678,432.922
AUS,2004,735.504,446.694
AUS,2005,632.909,451.198
AUS,2006,664.152,458.048
AUS,2007,693.954,467.101
AUS,2008,753.943,472.769
AUS,2009,693.025,476.472
AUS,2010,857.474,478.29
AUS,2011,827.467,474.876
AUS,2012,780.43,478.346
AUS,2013,676.871,463.433
AUS,2014,660.795,455.397
AUS,2015,635.95,469.753
AUS,2016,654.491,475.995
AUS,2017,685.722,477.715
AUS,2018,662.327,480.384
AUS,2019,627.438,485.22
AUS,2020,608.284,464.507
AUS,2021,609.463,449.79
AUS,2022,605.939,444.834
AUS,2023,580.988,441.938
AUT,1850,8.25,2.978
AUT,1851,8.213,2.989
AUT,1852,8.606,3.471
AUT,1853,8.92,3.891
AUT,1854,8.782,3.846
AUT,1855,9.172,4.376
AUT,1856,9.771,4.912
AUT,1857,10.4,5.559
AUT,1858,12.812,7.942
AUT,1859,11.342,6.561
AUT,1860,11.815,6.846
AUT,1861,12.057,7.08
AUT,1862,12.061,7.056
AUT,1863,11.571,6.58
AUT,1864,10.897,5.775
AUT,1865,11.207,6.057
AUT,1866,9.426,4.292
AUT,1867,11.077,5.618
AUT,1868,12.067,6.782
AUT,1869,12.63,7.199
AUT,1870,13.303,8.082
AUT,1871,16.446,10.874
AUT,1872,16.265,10.742
AUT,1873,17.072,11.47
AUT,1874,15.484,9.892
AUT,1875,14.401,8.597
AUT,1876,14.604,8.834
AUT,1877,13.927,8.028
AUT,1878,13.91,7.987
AUT,1879,15.536,9.62
AUT,1880,30.503,24.47
AUT,1881,17.135,11.082
AUT,1882,17.508,11.37
AUT,1883,18.62,12.538
AUT,1884,18.428,12.238
AUT,1885,19.049,12.828
AUT,1886,18.484,12.148
AUT,1887,19.476,13.039
AUT,1888,19.262,12.735
AUT,1889,20.331,13.663
AUT,1890,20.637,13.831
AUT,1891,22.881,15.751
AUT,1892,22.634,15.272
AUT,1893,26.09,18.525
AUT,1894,26.655,18.958
AUT,1895,29.053,21.213
AUT,1896,30.044,22.146
AUT,1897,32.056,23.88
AUT,1898,33.669,25.322
AUT,1899,33.965,25.69
AUT,1900,37.28,28.586
AUT,1901,38.079,29.247
AUT,1902,35.606,26.584
AUT,1903,35.592,26.592
AUT,1904,37.144,28.112
AUT,1905,38.661,29.523
AUT,1906,44.342,35.121
AUT,1907,52.871,43.681
AUT,1908,70.391,61.094
AUT,1909,53.938,44.638
AUT,1910,67.86,59.85
AUT,1911,57.745,50.166
AUT,1912,59.917,52.725
AUT,1913,68.829,62.061
AUT,1914,57.118,50.683
AUT,1915,42.41,36.31
AUT,1916,15.459,9.938
AUT,1917,9.591,4.275
AUT,1918,8.939,4.156
AUT,1919,8.292,3.817
AUT,1920,19.564,15.382
AUT,1921,24.294,20.218
AUT,1922,23.48,19.467
AUT,1923,22.427,18.658
AUT,1924,24.686,20.989
AUT,1925,23.338,19.885
AUT,1926,22.775,19.52
AUT,1927,24.239,21.035
AUT,1928,25.218,22.113
AUT,1929,28.303,25.114
AUT,1930,22.451,19.786
AUT,1931,21.702,19.03
AUT,1932,18.428,16.096
AUT,1933,17.412,15.169
AUT,1934,16.446,14.71
AUT,1935,16.639,14.903
AUT,1936,16.115,14.593
AUT,1937,17.777,16.289
AUT,1938,8.253,6.792
AUT,1939,8.681,7.363
AUT,1940,10.049,8.401
AUT,1941,10.786,9.163
AUT,1942,11.627,9.866
AUT,1943,12.79,11.064
AUT,1944,12.981,10.971
AUT,1945,8.522,6.275
AUT,1946,17.178,14.737
AUT,1947,22.586,19.865
AUT,1948,29.848,27.032
AUT,1949,32.41,29.397
AUT,1950,26.729,23.874
AUT,1951,29.168,26.549
AUT,1952,28.42,25.624
AUT,1953,28.261,25.576
AUT,1954,31.517,28.763
AUT,1955,36.583,33.772
AUT,1956,36.274,33.278
AUT,1957,37.475,34.664
AUT,1958,36.874,33.917
AUT,1959,37.633,34.104
AUT,1960,41.115,37.427
AUT,1961,42.376,38.825
AUT,1962,45.049,41.386
AUT,1963,48.517,45.104
AUT,1964,50.458,47.411
AUT,1965,49.879,47.117
AUT,1966,51.364,48.753
AUT,1967,52.877,49.908
AUT,1968,55.968,52.785
AUT,1969,59.092,55.673
AUT,1970,64.633,61.264
AUT,1971,66.694,62.96
AUT,1972,70.077,67.074
AUT,1973,74.381,71.356
AUT,1974,71.56,68.668
AUT,1975,68.202,65.375
AUT,1976,73.04,69.462
AUT,1977,70.953,67.263
AUT,1978,71.933,68.394
AUT,1979,77.041,72.608
AUT,1980,66.771,63.348
AUT,1981,70.202,67.076
AUT,1982,67.635,64.648
AUT,1983,65.588,62.501
AUT,1984,68.714,65.12
AUT,1985,68.726,65.025
AUT,1986,68.16,64.342
AUT,1987,71.301,67.671
AUT,1988,67.644,63.584
AUT,1989,67.87,63.974
AUT,1990,76.185,72.184
AUT,1991,80.108,75.862
AUT,1992,73.3,69.998
AUT,1993,73.379,70.375
AUT,1994,73.262,70.36
AUT,1995,75.726,73.213
AUT,1996,79.158,76.383
AUT,1997,79.395,76.009
AUT,1998,79.504,75.56
AUT,1999,77.358,74.211
AUT,2000,76.664,74.613
AUT,2001,80.562,78.569
AUT,2002,82.308,80.45
AUT,2003,89.567,86.742
AUT,2004,87.858,85.419
AUT,2005,89.018,86.68
AUT,2006,87.043,84.315
AUT,2007,84.846,81.33
AUT,2008,84.613,80.514
AUT,2009,77.505,74.079
AUT,2010,82.282,78.942
AUT,2011,80.099,76.615
AUT,2012,77.206,73.854
AUT,2013,78.082,74.397
AUT,2014,73.861,70.576
AUT,2015,75.462,72.291
AUT,2016,76.329,73.305
AUT,2017,78.939,75.867
AUT,2018,76.058,72.896
AUT,2019,77.42,74.31
AUT,2020,71.567,68.396
AUT,2021,75.383,72.014
AUT,2022,70.782,67.678
AUT,2023,67.949,64.731
AZE,1850,3.453,0.308
AZE,1851,3.439,0.308
AZE,1852,3.43,0.31
AZE,1853,3.424,0.311
AZE,1854,3.422,0.312
AZE,1855,3.429,0.318
AZE,1856,3.423,0.315
AZE,1857,3.428,0.317
AZE,1858,3.429,0.324
AZE,1859,3.419,0.326
AZE,1860,3.451,0.33
AZE,1861,3.466,0.335
AZE,1862,3.474,0.337
AZE,1863,3.48,0.34
AZE,1864,3.494,0.344
AZE,1865,3.504,0.346
AZE,1866,3.54,0.374
AZE,1867,3.554,0.383
AZE,1868,3.558,0.379
AZE,1869,3.581,0.394
AZE,1870,3.603,0.4
AZE,1871,3.622,0.421
AZE,1872,3.635,0.426
AZE,1873,3.651,0.425
AZE,1874,3.688,0.443
AZE,1875,3.728,0.459
AZE,1876,3.773,0.486
AZE,1877,3.804,0.492
AZE,1878,3.863,0.532
AZE,1879,3.895,0.54
AZE,1880,3.953,0.571
AZE,1881,3.982,0.585
AZE,1882,4.003,0.599
AZE,1883,4.051,0.631
AZE,1884,4.07,0.64
AZE,1885,4.107,0.667
AZE,1886,4.127,0.677
AZE,1887,4.156,0.698
AZE,1888,4.186,0.714
AZE,1889,4.223,0.741
AZE,1890,4.257,0.79
AZE,1891,4.275,0.833
AZE,1892,4.289,0.86
AZE,1893,4.361,0.939
AZE,1894,4.369,0.949
AZE,1895,4.454,1.035
AZE,1896,4.466,1.048
AZE,1897,4.567,1.147
AZE,1898,4.662,1.236
AZE,1899,4.791,1.364
AZE,1900,4.937,1.491
AZE,1901,4.985,1.526
AZE,1902,4.936,1.491
AZE,1903,4.924,1.468
AZE,1904,5.035,1.582
AZE,1905,4.928,1.459
AZE,1906,5.09,1.602
AZE,1907,5.227,1.739
AZE,1908,5.252,1.75
AZE,1909,5.364,1.825
AZE,1910,5.278,1.805
AZE,1911,5.3,1.858
AZE,1912,5.533,2.043
AZE,1913,5.699,2.179
AZE,1914,5.582,2.028
AZE,1915,5.511,1.917
AZE,1916,5.628,2.016
AZE,1917,5.565,1.902
AZE,1918,4.762,1.084
AZE,1919,4.734,1.017
AZE,1920,4.659,0.981
AZE,1921,4.728,1.023
AZE,1922,4.873,1.133
AZE,1923,4.963,1.202
AZE,1924,5.1,1.327
AZE,1925,5.134,1.328
AZE,1926,5.481,1.663
AZE,1927,5.769,1.931
AZE,1928,5.913,2.07
AZE,1929,6.072,2.199
AZE,1930,6.764,2.808
AZE,1931,7.235,3.259
AZE,1932,7.584,3.577
AZE,1933,7.946,3.924
AZE,1934,8.639,4.607
AZE,1935,9.171,5.123
AZE,1936,9.832,5.772
AZE,1937,9.985,5.908
AZE,1938,10.3,6.211
AZE,1939,10.377,6.292
AZE,1940,11.224,7.376
AZE,1941,10.362,6.619
AZE,1942,7.725,4.078
AZE,1943,7.804,4.217
AZE,1944,9.31,5.749
AZE,1945,9.457,5.943
AZE,1946,10.099,6.595
AZE,1947,11.294,7.784
AZE,1948,11.769,8.256
AZE,1949,12.827,9.289
AZE,1950,14.697,10.265
AZE,1951,16.207,11.074
AZE,1952,17.833,11.849
AZE,1953,19.254,12.54
AZE,1954,20.799,13.645
AZE,1955,23.013,15.378
AZE,1956,24.93,16.845
AZE,1957,27.012,18.404
AZE,1958,28.662,19.667
AZE,1959,30.007,20.707
AZE,1960,29.839,21.617
AZE,1961,31.425,22.387
AZE,1962,31.543,23.576
AZE,1963,32.837,25.283
AZE,1964,34.04,26.891
AZE,1965,35.253,28.512
AZE,1966,36.922,30.1
AZE,1967,38.214,31.53
AZE,1968,39.183,32.507
AZE,1969,40.199,33.893
AZE,1970,42.431,35.522
AZE,1971,44.159,37.605
AZE,1972,45.888,39.526
AZE,1973,47.66,41.234
AZE,1974,49.07,42.895
AZE,1975,51.395,45.16
AZE,1976,53.138,46.969
AZE,1977,54.567,48.604
AZE,1978,56.437,50.334
AZE,1979,56.976,50.954
AZE,1980,59.697,52.947
AZE,1981,58.681,52.266
AZE,1982,59.755,53.329
AZE,1983,60.676,54.199
