iso_code,fonte_energia_id,ano,producao,geracao,consumo
SWE,5,1967,,0.05,0.142
SWE,5,1968,,0.023,0.065
SWE,5,1969,,0.061,0.173
SWE,5,1970,,0.056,0.159
SWE,5,1971,,0.09,0.255
SWE,5,1972,,1.465,4.157
SWE,5,1973,,2.111,5.99
SWE,5,1974,,2.054,5.828
SWE,5,1975,,11.969,33.962
SWE,5,1976,,15.993,45.38
SWE,5,1977,,19.913,56.503
SWE,5,1978,,23.781,67.479
SWE,5,1979,,21.039,59.698
SWE,5,1980,,26.488,75.16
SWE,5,1981,,37.679,106.915
SWE,5,1982,,39.045,110.791
SWE,5,1983,,41.004,116.349
SWE,5,1984,,50.926,144.503
SWE,5,1985,,58.561,166.168
SWE,5,1986,,69.951,198.487
SWE,5,1987,,67.385,191.206
SWE,5,1988,,69.424,196.992
SWE,5,1989,,65.603,186.149
SWE,5,1990,,68.18,193.476
SWE,5,1991,,76.76,217.81
SWE,5,1992,,63.54,180.307
SWE,5,1993,,61.4,174.209
SWE,5,1994,,73.16,207.581
SWE,5,1995,,69.93,198.442
SWE,5,1996,,74.27,210.754
SWE,5,1997,,69.93,198.422
SWE,5,1998,,73.58,208.793
SWE,5,1999,,73.19,207.672
SWE,5,2000,,57.32,162.635
SWE,5,2001,,72.11,203.282
SWE,5,2002,,68.11,190.772
SWE,5,2003,,67.42,187.612
SWE,5,2004,,77.49,214.778
SWE,5,2005,,72.38,199.734
SWE,5,2006,,66.98,182.877
SWE,5,2007,,66.97,181.713
SWE,5,2008,,63.89,172.278
SWE,5,2009,,52.17,139.817
SWE,5,2010,,57.83,153.754
SWE,5,2011,,60.47,160.09
SWE,5,2012,,64.04,168.491
SWE,5,2013,,66.46,173.804
SWE,5,2014,,64.88,168.656
SWE,5,2015,,56.35,145.613
SWE,5,2016,,63.1,162.098
SWE,5,2017,,65.7,167.772
SWE,5,2018,,68.55,174.034
SWE,5,2019,,66.13,167.273
SWE,5,2020,,49.2,123.988
SWE,5,2021,,52.97,132.993
SWE,5,2022,,51.94,129.954
SWE,5,2023,,48.4,120.73
CHE,5,1965,,0.0,0.0
CHE,5,1966,,0.0,0.0
CHE,5,1967,,0.0,0.0
CHE,5,1968,,0.0,0.0
CHE,5,1969,,0.535,1.518
CHE,5,1970,,1.766,5.011
CHE,5,1971,,1.391,3.947
CHE,5,1972,,3.84,10.896
CHE,5,1973,,6.31,17.905
CHE,5,1974,,7.067,20.053
CHE,5,1975,,7.761,22.022
CHE,5,1976,,7.939,22.527
CHE,5,1977,,8.114,23.024
CHE,5,1978,,8.395,23.821
CHE,5,1979,,11.805,33.497
CHE,5,1980,,14.346,40.707
CHE,5,1981,,15.33,43.499
CHE,5,1982,,15.133,42.94
CHE,5,1983,,15.71,44.577
CHE,5,1984,,18.44,52.324
CHE,5,1985,,22.401,63.563
CHE,5,1986,,22.424,63.629
CHE,5,1987,,22.843,64.818
CHE,5,1988,,22.634,64.223
CHE,5,1989,,22.677,64.346
CHE,5,1990,,23.472,66.601
CHE,5,1991,,22.794,64.677
CHE,5,1992,,23.285,66.072
CHE,5,1993,,23.188,65.797
CHE,5,1994,,24.194,68.65
CHE,5,1995,,24.722,70.149
CHE,5,1996,,24.967,70.845
CHE,5,1997,,25.233,71.598
CHE,5,1998,,25.651,72.784
CHE,5,1999,,24.761,70.26
CHE,5,2000,,26.45,74.519
CHE,5,2001,,26.81,75.056
CHE,5,2002,,27.23,75.748
CHE,5,2003,,27.49,75.963
CHE,5,2004,,26.96,74.026
CHE,5,2005,,23.34,63.689
CHE,5,2006,,27.82,75.429
CHE,5,2007,,27.92,75.243
CHE,5,2008,,27.7,74.174
CHE,5,2009,,27.69,73.68
CHE,5,2010,,26.34,70.665
CHE,5,2011,,26.71,71.223
CHE,5,2012,,25.44,67.427
CHE,5,2013,,25.99,68.469
CHE,5,2014,,27.56,72.161
CHE,5,2015,,23.09,60.102
CHE,5,2016,,21.15,54.717
CHE,5,2017,,20.38,52.417
CHE,5,2018,,25.51,61.983
CHE,5,2019,,26.42,63.945
CHE,5,2020,,24.02,57.939
CHE,5,2021,,19.36,46.528
CHE,5,2022,,23.95,57.824
CHE,5,2023,,24.19,58.165
SYR,5,1968,,0.0,0.0
SYR,5,1969,,0.0,0.0
SYR,5,1970,,0.0,0.0
SYR,5,1971,,0.0,0.0
SYR,5,1972,,0.0,0.0
SYR,5,1973,,0.0,0.0
SYR,5,1974,,0.0,0.0
SYR,5,1975,,0.0,0.0
SYR,5,1976,,0.0,0.0
SYR,5,1977,,0.0,0.0
SYR,5,1978,,0.0,0.0
SYR,5,1979,,0.0,0.0
SYR,5,1980,,0.0,0.0
SYR,5,1981,,0.0,0.0
SYR,5,1982,,0.0,0.0
SYR,5,1983,,0.0,0.0
SYR,5,1984,,0.0,0.0
SYR,5,1985,,0.0,0.0
SYR,5,1986,,0.0,0.0
SYR,5,1987,,0.0,0.0
SYR,5,1988,,0.0,0.0
SYR,5,1989,,0.0,0.0
SYR,5,1990,,0.0,0.0
SYR,5,1991,,0.0,0.0
SYR,5,1992,,0.0,0.0
SYR,5,1993,,0.0,0.0
SYR,5,1994,,0.0,0.0
SYR,5,1995,,0.0,0.0
SYR,5,1996,,0.0,0.0
SYR,5,1997,,0.0,0.0
SYR,5,1998,,0.0,0.0
SYR,5,1999,,0.0,0.0
SYR,5,2000,,0.0,0.0
SYR,5,2001,,0.0,0.0
SYR,5,2002,,0.0,0.0
SYR,5,2003,,0.0,0.0
SYR,5,2004,,0.0,0.0
SYR,5,2005,,0.0,0.0
SYR,5,2006,,0.0,0.0
SYR,5,2007,,0.0,0.0
SYR,5,2008,,0.0,0.0
SYR,5,2009,,0.0,0.0
SYR,5,2010,,0.0,0.0
SYR,5,2011,,0.0,0.0
SYR,5,2012,,0.0,0.0
SYR,5,2013,,0.0,0.0
SYR,5,2014,,0.0,0.0
SYR,5,2015,,0.0,0.0
SYR,5,2016,,0.0,0.0
SYR,5,2017,,0.0,0.0
SYR,5,2018,,0.0,0.0
SYR,5,2019,,0.0,0.0
SYR,5,2020,,0.0,0.0
SYR,5,2021,,0.0,0.0
SYR,5,2022,,0.0,0.0
SYR,5,2023,,0.0,0.0
TWN,5,1965,,0.0,0.0
TWN,5,1966,,0.0,0.0
TWN,5,1967,,0.0,0.0
TWN,5,1968,,0.0,0.0
TWN,5,1969,,0.0,0.0
TWN,5,1970,,0.0,0.0
TWN,5,1971,,0.0,0.0
TWN,5,1972,,0.0,0.0
TWN,5,1973,,0.0,0.0
TWN,5,1974,,0.0,0.0
TWN,5,1975,,0.0,0.0
TWN,5,1976,,0.0,0.0
TWN,5,1977,,0.099,0.281
TWN,5,1978,,2.67,7.576
TWN,5,1979,,6.329,17.959
TWN,5,1980,,8.199,23.265
TWN,5,1981,,10.668,30.271
TWN,5,1982,,13.084,37.127
TWN,5,1983,,18.904,53.64
TWN,5,1984,,24.589,69.771
TWN,5,1985,,28.727,81.513
TWN,5,1986,,26.941,76.445
TWN,5,1987,,33.128,94.002
TWN,5,1988,,30.651,86.973
TWN,5,1989,,28.276,80.234
TWN,5,1990,,32.866,93.258
TWN,5,1991,,35.29,100.136
TWN,5,1992,,33.845,96.034
TWN,5,1993,,34.354,97.48
TWN,5,1994,,34.871,98.946
TWN,5,1995,,35.316,100.209
TWN,5,1996,,37.788,107.223
TWN,5,1997,,36.269,102.915
TWN,5,1998,,36.866,104.608
TWN,5,1999,,38.007,107.845
TWN,5,2000,,38.5,109.252
TWN,5,2001,,35.49,100.039
TWN,5,2002,,39.55,110.784
TWN,5,2003,,38.89,108.233
TWN,5,2004,,39.49,109.199
TWN,5,2005,,39.97,109.832
TWN,5,2006,,39.87,108.864
TWN,5,2007,,40.54,109.998
TWN,5,2008,,40.83,110.09
TWN,5,2009,,41.57,111.405
TWN,5,2010,,41.63,110.875
TWN,5,2011,,42.12,111.491
TWN,5,2012,,40.42,106.356
TWN,5,2013,,41.64,108.899
TWN,5,2014,,42.39,110.196
TWN,5,2015,,36.47,94.247
TWN,5,2016,,31.66,81.334
TWN,5,2017,,22.45,57.321
TWN,5,2018,,27.68,70.271
TWN,5,2019,,32.32,81.761
TWN,5,2020,,31.44,79.235
TWN,5,2021,,27.79,69.774
TWN,5,2022,,23.75,59.43
TWN,5,2023,,19.79,44.375
THA,5,1965,,0.0,0.0
THA,5,1966,,0.0,0.0
THA,5,1967,,0.0,0.0
THA,5,1968,,0.0,0.0
THA,5,1969,,0.0,0.0
THA,5,1970,,0.0,0.0
THA,5,1971,,0.0,0.0
THA,5,1972,,0.0,0.0
THA,5,1973,,0.0,0.0
THA,5,1974,,0.0,0.0
THA,5,1975,,0.0,0.0
THA,5,1976,,0.0,0.0
THA,5,1977,,0.0,0.0
THA,5,1978,,0.0,0.0
THA,5,1979,,0.0,0.0
THA,5,1980,,0.0,0.0
THA,5,1981,,0.0,0.0
THA,5,1982,,0.0,0.0
THA,5,1983,,0.0,0.0
THA,5,1984,,0.0,0.0
THA,5,1985,,0.0,0.0
THA,5,1986,,0.0,0.0
THA,5,1987,,0.0,0.0
THA,5,1988,,0.0,0.0
THA,5,1989,,0.0,0.0
THA,5,1990,,0.0,0.0
THA,5,1991,,0.0,0.0
THA,5,1992,,0.0,0.0
THA,5,1993,,0.0,0.0
THA,5,1994,,0.0,0.0
THA,5,1995,,0.0,0.0
THA,5,1996,,0.0,0.0
THA,5,1997,,0.0,0.0
THA,5,1998,,0.0,0.0
THA,5,1999,,0.0,0.0
THA,5,2000,,0.0,0.0
THA,5,2001,,0.0,0.0
THA,5,2002,,0.0,0.0
THA,5,2003,,0.0,0.0
THA,5,2004,,0.0,0.0
THA,5,2005,,0.0,0.0
THA,5,2006,,0.0,0.0
THA,5,2007,,0.0,0.0
THA,5,2008,,0.0,0.0
THA,5,2009,,0.0,0.0
THA,5,2010,,0.0,0.0
THA,5,2011,,0.0,0.0
THA,5,2012,,0.0,0.0
THA,5,2013,,0.0,0.0
THA,5,2014,,0.0,0.0
THA,5,2015,,0.0,0.0
THA,5,2016,,0.0,0.0
THA,5,2017,,0.0,0.0
THA,5,2018,,0.0,0.0
THA,5,2019,,0.0,0.0
THA,5,2020,,0.0,0.0
THA,5,2021,,0.0,0.0
THA,5,2022,,0.0,0.0
THA,5,2023,,0.0,0.0
TTO,5,1965,,0.0,0.0
TTO,5,1966,,0.0,0.0
TTO,5,1967,,0.0,0.0
TTO,5,1968,,0.0,0.0
TTO,5,1969,,0.0,0.0
TTO,5,1970,,0.0,0.0
TTO,5,1971,,0.0,0.0
TTO,5,1972,,0.0,0.0
TTO,5,1973,,0.0,0.0
TTO,5,1974,,0.0,0.0
TTO,5,1975,,0.0,0.0
TTO,5,1976,,0.0,0.0
TTO,5,1977,,0.0,0.0
TTO,5,1978,,0.0,0.0
TTO,5,1979,,0.0,0.0
TTO,5,1980,,0.0,0.0
TTO,5,1981,,0.0,0.0
TTO,5,1982,,0.0,0.0
TTO,5,1983,,0.0,0.0
TTO,5,1984,,0.0,0.0
TTO,5,1985,,0.0,0.0
TTO,5,1986,,0.0,0.0
TTO,5,1987,,0.0,0.0
TTO,5,1988,,0.0,0.0
TTO,5,1989,,0.0,0.0
TTO,5,1990,,0.0,0.0
TTO,5,1991,,0.0,0.0
TTO,5,1992,,0.0,0.0
TTO,5,1993,,0.0,0.0
TTO,5,1994,,0.0,0.0
TTO,5,1995,,0.0,0.0
TTO,5,1996,,0.0,0.0
TTO,5,1997,,0.0,0.0
TTO,5,1998,,0.0,0.0
TTO,5,1999,,0.0,0.0
TTO,5,2000,,0.0,0.0
TTO,5,2001,,0.0,0.0
TTO,5,2002,,0.0,0.0
TTO,5,2003,,0.0,0.0
TTO,5,2004,,0.0,0.0
TTO,5,2005,,0.0,0.0
TTO,5,2006,,0.0,0.0
TTO,5,2007,,0.0,0.0
TTO,5,2008,,0.0,0.0
TTO,5,2009,,0.0,0.0
TTO,5,2010,,0.0,0.0
TTO,5,2011,,0.0,0.0
TTO,5,2012,,0.0,0.0
TTO,5,2013,,0.0,0.0
TTO,5,2014,,0.0,0.0
TTO,5,2015,,0.0,0.0
TTO,5,2016,,0.0,0.0
TTO,5,2017,,0.0,0.0
TTO,5,2018,,0.0,0.0
TTO,5,2019,,0.0,0.0
TTO,5,2020,,0.0,0.0
TTO,5,2021,,0.0,0.0
TTO,5,2022,,0.0,0.0
TTO,5,2023,,0.0,0.0
TUN,5,1966,,0.0,0.0
TUN,5,1967,,0.0,0.0
TUN,5,1968,,0.0,0.0
TUN,5,1969,,0.0,0.0
TUN,5,1970,,0.0,0.0
TUN,5,1971,,0.0,0.0
TUN,5,1972,,0.0,0.0
TUN,5,1973,,0.0,0.0
TUN,5,1974,,0.0,0.0
TUN,5,1975,,0.0,0.0
TUN,5,1976,,0.0,0.0
TUN,5,1977,,0.0,0.0
TUN,5,1978,,0.0,0.0
TUN,5,1979,,0.0,0.0
TUN,5,1980,,0.0,0.0
TUN,5,1981,,0.0,0.0
TUN,5,1982,,0.0,0.0
TUN,5,1983,,0.0,0.0
TUN,5,1984,,0.0,0.0
TUN,5,1985,,0.0,0.0
TUN,5,1986,,0.0,0.0
TUN,5,1987,,0.0,0.0
TUN,5,1988,,0.0,0.0
TUN,5,1989,,0.0,0.0
TUN,5,1990,,0.0,0.0
TUN,5,1991,,0.0,0.0
TUN,5,1992,,0.0,0.0
TUN,5,1993,,0.0,0.0
TUN,5,1994,,0.0,0.0
TUN,5,1995,,0.0,0.0
TUN,5,1996,,0.0,0.0
TUN,5,1997,,0.0,0.0
TUN,5,1998,,0.0,0.0
TUN,5,1999,,0.0,0.0
TUN,5,2000,,0.0,0.0
TUN,5,2001,,0.0,0.0
TUN,5,2002,,0.0,0.0
TUN,5,2003,,0.0,0.0
TUN,5,2004,,0.0,0.0
TUN,5,2005,,0.0,0.0
TUN,5,2006,,0.0,0.0
TUN,5,2007,,0.0,0.0
TUN,5,2008,,0.0,0.0
TUN,5,2009,,0.0,0.0
TUN,5,2010,,0.0,0.0
TUN,5,2011,,0.0,0.0
TUN,5,2012,,0.0,0.0
TUN,5,2013,,0.0,0.0
TUN,5,2014,,0.0,0.0
TUN,5,2015,,0.0,0.0
TUN,5,2016,,0.0,0.0
TUN,5,2017,,0.0,0.0
TUN,5,2018,,0.0,0.0
TUN,5,2019,,0.0,0.0
TUN,5,2020,,0.0,0.0
TUN,5,2021,,0.0,0.0
TUN,5,2022,,0.0,0.0
TUN,5,2023,,0.0,0.0
TUR,5,1965,,0.0,0.0
TUR,5,1966,,0.0,0.0
TUR,5,1967,,0.0,0.0
TUR,5,1968,,0.0,0.0
TUR,5,1969,,0.0,0.0
TUR,5,1970,,0.0,0.0
TUR,5,1971,,0.0,0.0
TUR,5,1972,,0.0,0.0
TUR,5,1973,,0.0,0.0
TUR,5,1974,,0.0,0.0
TUR,5,1975,,0.0,0.0
TUR,5,1976,,0.0,0.0
TUR,5,1977,,0.0,0.0
TUR,5,1978,,0.0,0.0
TUR,5,1979,,0.0,0.0
TUR,5,1980,,0.0,0.0
TUR,5,1981,,0.0,0.0
TUR,5,1982,,0.0,0.0
TUR,5,1983,,0.0,0.0
TUR,5,1984,,0.0,0.0
TUR,5,1985,,0.0,0.0
TUR,5,1986,,0.0,0.0
TUR,5,1987,,0.0,0.0
TUR,5,1988,,0.0,0.0
TUR,5,1989,,0.0,0.0
TUR,5,1990,,0.0,0.0
TUR,5,1991,,0.0,0.0
TUR,5,1992,,0.0,0.0
TUR,5,1993,,0.0,0.0
TUR,5,1994,,0.0,0.0
TUR,5,1995,,0.0,0.0
TUR,5,1996,,0.0,0.0
TUR,5,1997,,0.0,0.0
TUR,5,1998,,0.0,0.0
TUR,5,1999,,0.0,0.0
TUR,5,2000,,0.0,0.0
TUR,5,2001,,0.0,0.0
TUR,5,2002,,0.0,0.0
TUR,5,2003,,0.0,0.0
TUR,5,2004,,0.0,0.0
TUR,5,2005,,0.0,0.0
TUR,5,2006,,0.0,0.0
TUR,5,2007,,0.0,0.0
TUR,5,2008,,0.0,0.0
TUR,5,2009,,0.0,0.0
TUR,5,2010,,0.0,0.0
TUR,5,2011,,0.0,0.0
TUR,5,2012,,0.0,0.0
TUR,5,2013,,0.0,0.0
TUR,5,2014,,0.0,0.0
TUR,5,2015,,0.0,0.0
TUR,5,2016,,0.0,0.0
TUR,5,2017,,0.0,0.0
TUR,5,2018,,0.0,0.0
TUR,5,2019,,0.0,0.0
TUR,5,2020,,0.0,0.0
TUR,5,2021,,0.0,0.0
TUR,5,2022,,0.0,0.0
TUR,5,2023,,0.0,0.0
TKM,5,1980,,0.0,0.0
TKM,5,1981,,0.0,0.0
TKM,5,1982,,0.0,0.0
TKM,5,1983,,0.0,0.0
TKM,5,1984,,0.0,0.0
TKM,5,1985,,0.0,0.0
TKM,5,1986,,0.0,0.0
TKM,5,1987,,0.0,0.0
TKM,5,1988,,0.0,0.0
TKM,5,1989,,0.0,0.0
TKM,5,1990,,0.0,0.0
TKM,5,1991,,0.0,0.0
TKM,5,1992,,0.0,0.0
TKM,5,1993,,0.0,0.0
TKM,5,1994,,0.0,0.0
TKM,5,1995,,0.0,0.0
TKM,5,1996,,0.0,0.0
TKM,5,1997,,0.0,0.0
TKM,5,1998,,0.0,0.0
TKM,5,1999,,0.0,0.0
TKM,5,2000,,0.0,0.0
TKM,5,2001,,0.0,0.0
TKM,5,2002,,0.0,0.0
TKM,5,2003,,0.0,0.0
TKM,5,2004,,0.0,0.0
TKM,5,2005,,0.0,0.0
TKM,5,2006,,0.0,0.0
TKM,5,2007,,0.0,0.0
TKM,5,2008,,0.0,0.0
TKM,5,2009,,0.0,0.0
TKM,5,2010,,0.0,0.0
TKM,5,2011,,0.0,0.0
TKM,5,2012,,0.0,0.0
TKM,5,2013,,0.0,0.0
TKM,5,2014,,0.0,0.0
TKM,5,2015,,0.0,0.0
TKM,5,2016,,0.0,0.0
TKM,5,2017,,0.0,0.0
TKM,5,2018,,0.0,0.0
TKM,5,2019,,0.0,0.0
TKM,5,2020,,0.0,0.0
TKM,5,2021,,0.0,0.0
TKM,5,2022,,0.0,0.0
TKM,5,2023,,0.0,0.0
UKR,5,1985,,53.307,151.259
UKR,5,1986,,42.709,121.188
UKR,5,1987,,50.425,143.083
UKR,5,1988,,72.001,204.304
UKR,5,1989,,66.516,188.741
UKR,5,1990,,76.18,216.159
UKR,5,1991,,75.13,213.185
UKR,5,1992,,73.75,209.267
UKR,5,1993,,75.24,213.503
UKR,5,1994,,68.85,195.357
UKR,5,1995,,70.52,200.11
UKR,5,1996,,79.58,225.801
UKR,5,1997,,79.43,225.392
UKR,5,1998,,75.24,213.492
UKR,5,1999,,72.07,204.486
UKR,5,2000,,77.34,219.456
UKR,5,2001,,76.17,214.727
UKR,5,2002,,77.99,218.442
UKR,5,2003,,81.41,226.549
UKR,5,2004,,87.02,240.635
UKR,5,2005,,88.76,243.877
UKR,5,2006,,90.22,246.354
UKR,5,2007,,92.54,251.101
UKR,5,2008,,89.84,242.258
UKR,5,2009,,82.92,222.226
UKR,5,2010,,89.15,237.45
UKR,5,2011,,90.25,238.903
UKR,5,2012,,90.14,237.165
UKR,5,2013,,83.21,217.616
UKR,5,2014,,88.39,229.78
UKR,5,2015,,87.63,226.444
UKR,5,2016,,80.95,207.95
UKR,5,2017,,85.58,218.541
UKR,5,2018,,84.4,214.272
UKR,5,2019,,83.0,209.953
UKR,5,2020,,76.2,192.044
UKR,5,2021,,86.21,216.458
UKR,5,2022,,62.07,155.281
UKR,5,2023,,52.409,130.64
ARE,5,1965,,0.0,0.0
ARE,5,1966,,0.0,0.0
ARE,5,1967,,0.0,0.0
ARE,5,1968,,0.0,0.0
ARE,5,1969,,0.0,0.0
ARE,5,1970,,0.0,0.0
ARE,5,1971,,0.0,0.0
ARE,5,1972,,0.0,0.0
ARE,5,1973,,0.0,0.0
ARE,5,1974,,0.0,0.0
ARE,5,1975,,0.0,0.0
ARE,5,1976,,0.0,0.0
ARE,5,1977,,0.0,0.0
ARE,5,1978,,0.0,0.0
ARE,5,1979,,0.0,0.0
ARE,5,1980,,0.0,0.0
ARE,5,1981,,0.0,0.0
ARE,5,1982,,0.0,0.0
ARE,5,1983,,0.0,0.0
ARE,5,1984,,0.0,0.0
ARE,5,1985,,0.0,0.0
ARE,5,1986,,0.0,0.0
ARE,5,1987,,0.0,0.0
ARE,5,1988,,0.0,0.0
ARE,5,1989,,0.0,0.0
ARE,5,1990,,0.0,0.0
ARE,5,1991,,0.0,0.0
ARE,5,1992,,0.0,0.0
ARE,5,1993,,0.0,0.0
ARE,5,1994,,0.0,0.0
ARE,5,1995,,0.0,0.0
ARE,5,1996,,0.0,0.0
ARE,5,1997,,0.0,0.0
ARE,5,1998,,0.0,0.0
ARE,5,1999,,0.0,0.0
ARE,5,2000,,0.0,0.0
ARE,5,2001,,0.0,0.0
ARE,5,2002,,0.0,0.0
ARE,5,2003,,0.0,0.0
ARE,5,2004,,0.0,0.0
ARE,5,2005,,0.0,0.0
ARE,5,2006,,0.0,0.0
ARE,5,2007,,0.0,0.0
ARE,5,2008,,0.0,0.0
ARE,5,2009,,0.0,0.0
ARE,5,2010,,0.0,0.0
ARE,5,2011,,0.0,0.0
ARE,5,2012,,0.0,0.0
ARE,5,2013,,0.0,0.0
ARE,5,2014,,0.0,0.0
ARE,5,2015,,0.0,0.0
ARE,5,2016,,0.0,0.0
ARE,5,2017,,0.0,0.0
ARE,5,2018,,0.0,0.0
ARE,5,2019,,0.0,0.0
ARE,5,2020,,1.63,4.1
ARE,5,2021,,10.55,26.486
ARE,5,2022,,20.1,50.298
ARE,5,2023,,32.274,80.45
GBR,5,1965,,15.135,42.946
GBR,5,1966,,20.217,57.366
GBR,5,1967,,23.277,66.049
GBR,5,1968,,26.19,74.315
GBR,5,1969,,29.125,82.643
GBR,5,1970,,26.012,73.809
GBR,5,1971,,27.548,78.168
GBR,5,1972,,29.378,83.361
GBR,5,1973,,27.997,79.442
GBR,5,1974,,33.617,95.389
GBR,5,1975,,30.338,86.085
GBR,5,1976,,36.155,102.59
GBR,5,1977,,40.021,113.56
GBR,5,1978,,37.224,105.624
GBR,5,1979,,38.308,108.7
GBR,5,1980,,37.023,105.053
GBR,5,1981,,37.969,107.738
GBR,5,1982,,43.972,124.771
GBR,5,1983,,49.928,141.671
GBR,5,1984,,53.979,153.166
GBR,5,1985,,61.095,173.358
GBR,5,1986,,59.079,167.638
GBR,5,1987,,55.238,156.739
GBR,5,1988,,63.456,180.057
GBR,5,1989,,71.734,203.546
GBR,5,1990,,65.75,186.564
GBR,5,1991,,70.54,200.167
GBR,5,1992,,76.81,217.941
GBR,5,1993,,89.35,253.54
GBR,5,1994,,88.28,250.501
GBR,5,1995,,88.96,252.437
GBR,5,1996,,94.67,268.63
GBR,5,1997,,98.15,278.491
GBR,5,1998,,99.49,282.293
GBR,5,1999,,95.13,269.941
GBR,5,2000,,85.06,241.367
GBR,5,2001,,90.09,253.979
GBR,5,2002,,87.85,246.055
GBR,5,2003,,88.69,246.809
GBR,5,2004,,80.0,221.215
GBR,5,2005,,81.62,224.264
GBR,5,2006,,75.45,206.013
GBR,5,2007,,63.03,171.019
GBR,5,2008,,52.49,141.529
GBR,5,2009,,69.1,185.173
GBR,5,2010,,62.14,165.505
GBR,5,2011,,68.98,182.605
GBR,5,2012,,70.41,185.246
GBR,5,2013,,70.61,184.658
GBR,5,2014,,63.75,165.722
GBR,5,2015,,70.34,181.783
GBR,5,2016,,71.73,184.255
GBR,5,2017,,70.34,179.622
GBR,5,2018,,65.06,165.186
GBR,5,2019,,56.18,142.116
GBR,5,2020,,50.28,126.71
GBR,5,2021,,45.9,115.263
GBR,5,2022,,47.72,119.393
GBR,5,2023,,41.29,101.574
USA,5,1965,,3.849,10.922
USA,5,1966,,5.81,16.487
USA,5,1967,,8.058,22.865
USA,5,1968,,13.188,37.421
USA,5,1969,,14.661,41.6
USA,5,1970,,22.952,65.127
USA,5,1971,,40.11,113.813
USA,5,1972,,56.938,161.563
USA,5,1973,,87.873,249.341
USA,5,1974,,119.974,340.429
USA,5,1975,,181.584,515.248
USA,5,1976,,201.162,570.799
USA,5,1977,,264.088,749.353
USA,5,1978,,290.951,825.577
USA,5,1979,,268.584,762.111
USA,5,1980,,264.332,750.047
USA,5,1981,,287.025,814.437
USA,5,1982,,297.656,844.604
USA,5,1983,,309.134,877.172
USA,5,1984,,344.877,978.595
USA,5,1985,,403.885,1146.03
USA,5,1986,,435.83,1236.673
USA,5,1987,,479.232,1359.828
USA,5,1988,,554.708,1573.994
USA,5,1989,,557.216,1581.107
USA,5,1990,,607.223,1723.004
USA,5,1991,,644.805,1829.645
USA,5,1992,,651.343,1848.197
USA,5,1993,,642.412,1822.853
USA,5,1994,,674.147,1912.903
USA,5,1995,,708.844,2011.356
USA,5,1996,,710.241,2015.318
USA,5,1997,,661.731,1877.671
USA,5,1998,,709.16,2012.252
USA,5,1999,,766.583,2175.191
USA,5,2000,,753.89,2251.771
USA,5,2001,,768.83,2281.463
USA,5,2002,,780.06,2299.877
USA,5,2003,,763.73,2237.292
USA,5,2004,,788.53,2295.216
USA,5,2005,,781.99,2261.768
USA,5,2006,,787.22,2262.581
USA,5,2007,,806.42,2303.296
USA,5,2008,,806.21,2288.376
USA,5,2009,,798.85,2253.506
USA,5,2010,,806.97,2262.428
USA,5,2011,,790.2,2201.92
USA,5,2012,,769.33,2130.764
USA,5,2013,,789.02,2172.121
USA,5,2014,,797.17,2181.415
USA,5,2015,,797.18,2168.462
USA,5,2016,,805.69,2178.659
USA,5,2017,,804.95,2163.843
USA,5,2018,,807.08,2156.894
USA,5,2019,,809.41,2155.132
USA,5,2020,,789.88,2095.404
USA,5,2021,,779.65,2060.685
USA,5,2022,,771.54,2031.819
USA,5,2023,,775.35,2034.434
UZB,5,1980,,0.0,0.0
UZB,5,1981,,0.0,0.0
UZB,5,1982,,0.0,0.0
UZB,5,1983,,0.0,0.0
UZB,5,1984,,0.0,0.0
UZB,5,1985,,0.0,0.0
UZB,5,1986,,0.0,0.0
UZB,5,1987,,0.0,0.0
UZB,5,1988,,0.0,0.0
UZB,5,1989,,0.0,0.0
UZB,5,1990,,0.0,0.0
UZB,5,1991,,0.0,0.0
UZB,5,1992,,0.0,0.0
UZB,5,1993,,0.0,0.0
UZB,5,1994,,0.0,0.0
UZB,5,1995,,0.0,0.0
UZB,5,1996,,0.0,0.0
UZB,5,1997,,0.0,0.0
UZB,5,1998,,0.0,0.0
UZB,5,1999,,0.0,0.0
UZB,5,2000,,0.0,0.0
UZB,5,2001,,0.0,0.0
UZB,5,2002,,0.0,0.0
UZB,5,2003,,0.0,0.0
UZB,5,2004,,0.0,0.0
UZB,5,2005,,0.0,0.0
UZB,5,2006,,0.0,0.0
UZB,5,2007,,0.0,0.0
UZB,5,2008,,0.0,0.0
UZB,5,2009,,0.0,0.0
UZB,5,2010,,0.0,0.0
UZB,5,2011,,0.0,0.0
UZB,5,2012,,0.0,0.0
UZB,5,2013,,0.0,0.0
UZB,5,2014,,0.0,0.0
UZB,5,2015,,0.0,0.0
UZB,5,2016,,0.0,0.0
UZB,5,2017,,0.0,0.0
UZB,5,2018,,0.0,0.0
UZB,5,2019,,0.0,0.0
UZB,5,2020,,0.0,0.0
UZB,5,2021,,0.0,0.0
UZB,5,2022,,0.0,0.0
UZB,5,2023,,0.0,0.0
VEN,5,1965,,0.0,0.0
VEN,5,1966,,0.0,0.0
VEN,5,1967,,0.0,0.0
VEN,5,1968,,0.0,0.0
VEN,5,1969,,0.0,0.0
VEN,5,1970,,0.0,0.0
VEN,5,1971,,0.0,0.0
VEN,5,1972,,0.0,0.0
VEN,5,1973,,0.0,0.0
VEN,5,1974,,0.0,0.0
