iso_code,ano,gas_id,trade_co2,consumption_co2
ZAF,2020,1,-118.419,315.648
ZAF,2021,1,-127.305,298.613
ZAF,2022,1,-122.918,282.394
KOR,1990,1,69.843,320.354
KOR,1991,1,65.791,341.479
KOR,1992,1,94.865,394.77
KOR,1993,1,73.169,403.343
KOR,1994,1,69.476,425.171
KOR,1995,1,68.071,451.736
KOR,1996,1,69.96,490.956
KOR,1997,1,53.05,498.018
KOR,1998,1,-17.191,360.846
KOR,1999,1,25.959,436.478
KOR,2000,1,45.32,485.301
KOR,2001,1,30.137,485.767
KOR,2002,1,49.301,525.366
KOR,2003,1,57.542,542.755
KOR,2004,1,61.728,553.117
KOR,2005,1,83.194,581.882
KOR,2006,1,104.136,607.614
KOR,2007,1,111.89,633.599
KOR,2008,1,106.884,639.535
KOR,2009,1,37.09,574.91
KOR,2010,1,56.564,650.903
KOR,2011,1,51.853,675.296
KOR,2012,1,28.082,656.025
KOR,2013,1,22.37,656.951
KOR,2014,1,43.207,672.573
KOR,2015,1,32.502,666.679
KOR,2016,1,17.59,655.504
KOR,2017,1,34.656,689.193
KOR,2018,1,51.135,721.304
KOR,2019,1,62.122,708.224
KOR,2020,1,60.54,658.174
KOR,2021,1,72.675,688.75
KOR,2022,1,79.625,681.718
ESP,1990,1,34.465,264.639
ESP,1991,1,30.329,270.339
ESP,1992,1,43.731,292.142
ESP,1993,1,31.928,271.737
ESP,1994,1,23.329,275.376
ESP,1995,1,21.77,287.549
ESP,1996,1,19.013,272.25
ESP,1997,1,12.106,277.673
ESP,1998,1,17.367,291.685
ESP,1999,1,17.917,315.691
ESP,2000,1,25.526,335.598
ESP,2001,1,24.643,336.452
ESP,2002,1,27.609,359.559
ESP,2003,1,22.729,359.061
ESP,2004,1,32.697,385.709
ESP,2005,1,42.982,411.321
ESP,2006,1,56.85,416.505
ESP,2007,1,60.987,428.388
ESP,2008,1,57.501,393.39
ESP,2009,1,49.154,345.656
ESP,2010,1,45.261,328.2
ESP,2011,1,37.253,321.054
ESP,2012,1,17.388,295.45
ESP,2013,1,24.108,276.05
ESP,2014,1,26.895,281.076
ESP,2015,1,10.869,281.609
ESP,2016,1,13.767,273.392
ESP,2017,1,19.816,293.396
ESP,2018,1,28.282,296.872
ESP,2019,1,31.605,282.201
ESP,2020,1,37.532,249.375
ESP,2021,1,43.699,272.768
ESP,2022,1,38.137,272.794
LKA,1990,1,2.506,6.337
LKA,1991,1,2.844,6.982
LKA,1992,1,2.847,7.953
LKA,1993,1,3.004,7.979
LKA,1994,1,3.273,8.708
LKA,1995,1,3.488,9.302
LKA,1996,1,3.215,10.186
LKA,1997,1,2.789,10.31
LKA,1998,1,3.35,11.086
LKA,1999,1,5.571,14.088
LKA,2000,1,8.433,18.567
LKA,2001,1,8.865,19.191
LKA,2002,1,10.304,21.252
LKA,2003,1,6.676,17.629
LKA,2004,1,7.875,20.023
LKA,2005,1,8.411,20.347
LKA,2006,1,9.024,20.817
LKA,2007,1,7.269,19.421
LKA,2008,1,8.595,20.582
LKA,2009,1,6.157,19.102
LKA,2010,1,9.022,22.073
LKA,2011,1,14.773,29.659
LKA,2012,1,13.674,29.472
LKA,2013,1,15.55,30.061
LKA,2014,1,14.663,32.083
LKA,2015,1,14.884,34.571
LKA,2016,1,15.524,38.511
LKA,2017,1,14.311,37.184
LKA,2018,1,15.54,35.637
LKA,2019,1,15.314,36.55
LKA,2020,1,15.633,36.258
LKA,2021,1,17.633,40.648
LKA,2022,1,18.815,38.718
SWE,1990,1,28.091,85.611
SWE,1991,1,26.933,84.684
SWE,1992,1,36.079,93.658
SWE,1993,1,29.505,87.077
SWE,1994,1,26.288,86.314
SWE,1995,1,25.962,85.474
SWE,1996,1,27.539,90.92
SWE,1997,1,27.871,86.254
SWE,1998,1,29.024,87.826
SWE,1999,1,26.295,82.277
SWE,2000,1,31.018,85.948
SWE,2001,1,24.251,80.088
SWE,2002,1,25.329,82.015
SWE,2003,1,30.664,87.956
SWE,2004,1,30.937,87.454
SWE,2005,1,37.53,91.406
SWE,2006,1,38.922,92.66
SWE,2007,1,38.852,91.846
SWE,2008,1,39.238,90.104
SWE,2009,1,30.061,77.3
SWE,2010,1,33.059,86.179
SWE,2011,1,35.127,84.337
SWE,2012,1,30.912,77.624
SWE,2013,1,28.999,74.2
SWE,2014,1,29.736,73.209
SWE,2015,1,27.898,71.316
SWE,2016,1,27.779,71.193
SWE,2017,1,29.817,72.256
SWE,2018,1,30.828,72.887
SWE,2019,1,28.155,68.989
SWE,2020,1,24.6,61.302
SWE,2021,1,29.162,67.796
SWE,2022,1,30.973,68.447
CHE,1990,1,41.742,85.891
CHE,1991,1,42.001,88.132
CHE,1992,1,49.562,95.579
CHE,1993,1,43.569,87.179
CHE,1994,1,43.864,86.533
CHE,1995,1,47.092,90.506
CHE,1996,1,64.13,108.238
CHE,1997,1,53.323,96.369
CHE,1998,1,72.284,116.907
CHE,1999,1,62.015,106.46
CHE,2000,1,45.859,89.48
CHE,2001,1,62.222,107.308
CHE,2002,1,54.278,97.745
CHE,2003,1,50.728,95.378
CHE,2004,1,53.976,99.209
CHE,2005,1,62.741,108.518
CHE,2006,1,72.341,117.706
CHE,2007,1,64.164,107.522
CHE,2008,1,62.029,106.727
CHE,2009,1,60.274,103.798
CHE,2010,1,55.728,100.762
CHE,2011,1,62.802,103.774
CHE,2012,1,106.353,148.593
CHE,2013,1,97.343,140.515
CHE,2014,1,97.699,136.92
CHE,2015,1,102.855,141.574
CHE,2016,1,121.838,161.011
CHE,2017,1,89.784,127.949
CHE,2018,1,88.016,124.876
CHE,2019,1,84.996,121.716
CHE,2020,1,72.362,106.59
CHE,2021,1,82.211,117.991
CHE,2022,1,89.16,121.979
TWN,1990,1,50.694,174.952
TWN,1991,1,41.101,174.732
TWN,1992,1,76.948,219.38
TWN,1993,1,54.395,208.441
TWN,1994,1,48.25,209.814
TWN,1995,1,46.785,216.849
TWN,1996,1,23.383,201.442
TWN,1997,1,28.984,219.766
TWN,1998,1,17.542,218.088
TWN,1999,1,18.567,226.59
TWN,2000,1,54.037,280.971
TWN,2001,1,25.6,257.031
TWN,2002,1,24.002,262.569
TWN,2003,1,19.347,268.476
TWN,2004,1,48.806,308.173
TWN,2005,1,36.095,302.983
TWN,2006,1,30.707,307.243
TWN,2007,1,10.16,290.236
TWN,2008,1,17.16,284.045
TWN,2009,1,-10.012,243.021
TWN,2010,1,20.486,291.201
TWN,2011,1,26.423,303.197
TWN,2012,1,7.595,280.877
TWN,2013,1,14.196,288.772
TWN,2014,1,14.02,290.98
TWN,2015,1,-1.546,274.717
TWN,2016,1,-1.125,279.063
TWN,2017,1,2.829,288.559
TWN,2018,1,7.123,291.02
TWN,2019,1,16.241,290.686
TWN,2020,1,9.8,282.002
TWN,2021,1,9.386,292.957
TWN,2022,1,17.765,291.434
TJK,1990,1,-6.83,5.207
TJK,1991,1,-5.253,4.505
TJK,1992,1,-2.302,5.006
TJK,1993,1,-1.942,3.229
TJK,1994,1,-0.722,1.633
TJK,1995,1,-1.631,0.814
TJK,1996,1,1.323,4.147
TJK,1997,1,0.957,3.107
TJK,1998,1,1.309,3.806
TJK,1999,1,0.862,3.379
TJK,2000,1,3.216,5.45
TJK,2001,1,3.185,5.472
TJK,2002,1,5.019,6.896
TJK,2003,1,3.384,5.455
TJK,2004,1,2.885,5.446
TJK,2005,1,3.998,6.437
TJK,2006,1,4.639,7.295
TJK,2007,1,2.058,5.285
TJK,2008,1,3.561,6.457
TJK,2009,1,3.404,5.848
TJK,2010,1,5.311,7.847
TJK,2011,1,5.307,7.648
TJK,2012,1,3.688,6.622
TJK,2013,1,9.056,11.963
TJK,2014,1,15.448,20.048
TJK,2015,1,3.62,8.923
TJK,2016,1,7.658,13.351
TJK,2017,1,7.834,14.692
TJK,2018,1,4.195,12.256
TJK,2019,1,3.867,12.558
TJK,2020,1,3.262,12.666
TJK,2021,1,3.489,12.716
TJK,2022,1,4.235,13.201
TZA,1990,1,1.532,3.644
TZA,1991,1,1.579,3.834
TZA,1992,1,1.57,3.748
TZA,1993,1,1.589,4.015
TZA,1994,1,1.721,3.784
TZA,1995,1,1.694,4.128
TZA,1996,1,1.332,3.859
TZA,1997,1,1.437,4.262
TZA,1998,1,1.719,4.2
TZA,1999,1,1.942,4.4
TZA,2000,1,2.382,4.953
TZA,2001,1,2.457,5.498
TZA,2002,1,2.439,5.924
TZA,2003,1,2.517,6.204
TZA,2004,1,2.663,6.884
TZA,2005,1,3.515,8.871
TZA,2006,1,2.885,8.762
TZA,2007,1,3.498,9.205
TZA,2008,1,5.607,11.596
TZA,2009,1,4.129,9.936
TZA,2010,1,4.143,11.337
TZA,2011,1,6.405,14.908
TZA,2012,1,5.939,16.34
TZA,2013,1,8.329,19.603
TZA,2014,1,8.6,19.685
TZA,2015,1,8.739,21.65
TZA,2016,1,5.702,19.349
TZA,2017,1,4.864,18.546
TZA,2018,1,5.335,19.745
TZA,2019,1,4.756,21.133
TZA,2020,1,4.932,21.183
TZA,2021,1,5.781,24.047
TZA,2022,1,6.11,23.845
THA,1990,1,32.155,118.718
THA,1991,1,25.629,120.674
THA,1992,1,49.53,155.044
THA,1993,1,31.937,153.792
THA,1994,1,23.28,160.15
THA,1995,1,18.196,171.846
THA,1996,1,9.125,182.69
THA,1997,1,-7.591,173.611
THA,1998,1,-29.586,130.118
THA,1999,1,-18.871,148.364
THA,2000,1,-16.018,151.334
THA,2001,1,-14.416,157.851
THA,2002,1,-10.873,173.792
THA,2003,1,-12.665,178.423
THA,2004,1,-10.558,196.772
THA,2005,1,-4.568,209.757
THA,2006,1,-8.095,207.73
THA,2007,1,-11.398,212.684
THA,2008,1,-1.92,222.328
THA,2009,1,-6.008,222.828
THA,2010,1,6.067,247.086
THA,2011,1,8.47,253.348
THA,2012,1,-1.042,261.305
THA,2013,1,2.955,266.708
THA,2014,1,-19.549,252.938
THA,2015,1,-23.892,253.207
THA,2016,1,-29.546,254.5
THA,2017,1,-24.547,258.801
THA,2018,1,-15.31,272.995
THA,2019,1,-8.935,272.942
THA,2020,1,0.168,272.092
THA,2021,1,10.276,277.417
THA,2022,1,7.537,280.11
TGO,1990,1,0.311,1.288
TGO,1991,1,0.337,1.387
TGO,1992,1,0.384,1.415
TGO,1993,1,0.395,1.464
TGO,1994,1,0.489,1.496
TGO,1995,1,0.532,1.707
TGO,1996,1,0.419,1.685
TGO,1997,1,0.491,1.37
TGO,1998,1,0.618,1.908
TGO,1999,1,0.04,1.891
TGO,2000,1,-0.417,0.914
TGO,2001,1,-0.388,0.771
TGO,2002,1,-0.18,1.142
TGO,2003,1,-0.57,1.235
TGO,2004,1,-0.603,1.141
TGO,2005,1,-0.492,1.229
TGO,2006,1,2.225,3.725
TGO,2007,1,-0.204,1.313
TGO,2008,1,-0.261,1.262
TGO,2009,1,-0.511,2.025
TGO,2010,1,-0.621,1.975
TGO,2011,1,-0.606,1.898
TGO,2012,1,-0.08,2.136
TGO,2013,1,-0.144,1.498
TGO,2014,1,0.06,1.602
TGO,2015,1,0.251,2.115
TGO,2016,1,0.105,2.417
TGO,2017,1,-0.02,1.972
TGO,2018,1,5.821,7.946
TGO,2019,1,5.779,8.098
TGO,2020,1,4.698,7.136
TGO,2021,1,5.579,8.25
TGO,2022,1,6.155,8.837
TTO,1990,1,-5.208,11.773
TTO,1991,1,-4.528,12.44
TTO,1992,1,-5.093,14.009
TTO,1993,1,-4.54,12.872
TTO,1994,1,-4.174,11.175
TTO,1995,1,-4.572,10.16
TTO,1996,1,-5.47,12.989
TTO,1997,1,-5.066,13.845
TTO,1998,1,-4.645,15.26
TTO,1999,1,-8.767,13.827
TTO,2000,1,-14.18,10.186
TTO,2001,1,-14.549,12.208
TTO,2002,1,-13.825,14.877
TTO,2003,1,-15.591,16.8
TTO,2004,1,-16.305,16.406
TTO,2005,1,-23.141,15.085
TTO,2006,1,-29.47,13.257
TTO,2007,1,-26.317,19.265
TTO,2008,1,-25.878,18.587
TTO,2009,1,-19.666,24.773
TTO,2010,1,-22.239,24.873
TTO,2011,1,-28.433,18.631
TTO,2012,1,-30.137,16.039
TTO,2013,1,-30.046,15.778
TTO,2014,1,-26.336,20.556
TTO,2015,1,-21.521,24.039
TTO,2016,1,-11.544,28.349
TTO,2017,1,-15.372,24.946
TTO,2018,1,-17.178,23.147
TTO,2019,1,-14.865,25.917
TTO,2020,1,-9.345,25.721
TTO,2021,1,-15.458,20.955
TTO,2022,1,-19.142,17.164
TUN,1990,1,2.25,15.802
TUN,1991,1,0.907,16.913
TUN,1992,1,6.056,21.214
TUN,1993,1,3.011,19.43
TUN,1994,1,1.318,17.453
TUN,1995,1,1.607,17.879
TUN,1996,1,0.574,17.194
TUN,1997,1,-0.026,17.19
TUN,1998,1,-0.727,17.064
TUN,1999,1,0.567,19.207
TUN,2000,1,-5.394,14.158
TUN,2001,1,-6.1,14.33
TUN,2002,1,-5.733,14.948
TUN,2003,1,-5.495,15.647
TUN,2004,1,-6.454,15.641
TUN,2005,1,-6.974,15.572
TUN,2006,1,-6.885,16.085
TUN,2007,1,-8.209,16.382
TUN,2008,1,-8.819,16.718
TUN,2009,1,-6.484,18.94
TUN,2010,1,-7.611,20.527
TUN,2011,1,-7.46,18.976
TUN,2012,1,-8.019,20.44
TUN,2013,1,-7.661,20.672
TUN,2014,1,-7.424,22.268
TUN,2015,1,-7.532,23.886
TUN,2016,1,-7.389,23.206
TUN,2017,1,-8.081,23.19
TUN,2018,1,-1.77,29.364
TUN,2019,1,-1.983,28.371
TUN,2020,1,-1.2,27.291
TUN,2021,1,-1.432,29.735
TUN,2022,1,-2.629,29.319
TUR,1990,1,63.807,215.422
TUR,1991,1,55.343,213.469
TUR,1992,1,85.343,249.408
TUR,1993,1,60.064,231.203
TUR,1994,1,42.628,210.194
TUR,1995,1,42.56,223.915
TUR,1996,1,11.122,210.769
TUR,1997,1,12.748,224.856
TUR,1998,1,14.863,226.998
TUR,1999,1,21.238,229.166
TUR,2000,1,23.206,253.142
TUR,2001,1,-10.809,202.772
TUR,2002,1,1.654,222.88
TUR,2003,1,9.598,246.363
TUR,2004,1,33.467,278.236
TUR,2005,1,39.012,303.883
TUR,2006,1,45.336,327.704
TUR,2007,1,49.677,363.371
TUR,2008,1,39.875,350.497
TUR,2009,1,8.555,324.967
TUR,2010,1,36.85,353.043
TUR,2011,1,44.061,386.118
TUR,2012,1,41.166,397.274
TUR,2013,1,38.814,386.146
TUR,2014,1,33.972,398.001
TUR,2015,1,26.952,411.882
TUR,2016,1,12.282,418.232
TUR,2017,1,9.803,440.704
TUR,2018,1,3.542,425.6
TUR,2019,1,-7.039,395.653
TUR,2020,1,-13.694,399.233
TUR,2021,1,-31.756,420.947
TUR,2022,1,-23.764,413.542
UGA,1990,1,0.771,1.532
UGA,1991,1,0.776,1.556
UGA,1992,1,0.811,1.609
UGA,1993,1,0.984,1.782
UGA,1994,1,1.014,1.722
UGA,1995,1,1.04,1.965
UGA,1996,1,0.702,1.72
UGA,1997,1,0.783,1.845
UGA,1998,1,1.324,2.533
UGA,1999,1,1.407,2.661
UGA,2000,1,1.486,2.847
UGA,2001,1,1.428,2.845
UGA,2002,1,1.511,2.957
UGA,2003,1,1.23,2.743
UGA,2004,1,1.364,2.971
UGA,2005,1,1.545,3.563
UGA,2006,1,1.676,4.059
UGA,2007,1,1.815,4.525
UGA,2008,1,2.007,4.786
UGA,2009,1,2.44,5.44
UGA,2010,1,2.43,6.0
UGA,2011,1,2.755,6.579
UGA,2012,1,2.362,5.989
UGA,2013,1,2.31,6.064
UGA,2014,1,2.439,6.529
UGA,2015,1,2.223,6.749
UGA,2016,1,2.155,6.972
UGA,2017,1,2.284,7.693
UGA,2018,1,2.215,7.764
UGA,2019,1,2.226,7.987
UGA,2020,1,2.05,7.622
UGA,2021,1,2.304,8.471
UGA,2022,1,2.762,8.4
UKR,1990,1,-203.539,502.688
UKR,1991,1,-175.702,457.223
UKR,1992,1,-148.438,440.845
UKR,1993,1,-136.972,373.349
UKR,1994,1,-145.27,274.222
UKR,1995,1,-170.809,219.264
UKR,1996,1,-63.667,288.103
UKR,1997,1,-63.594,276.92
UKR,1998,1,-84.602,244.206
UKR,1999,1,-60.718,237.861
UKR,2000,1,-63.751,221.923
UKR,2001,1,-46.864,257.028
UKR,2002,1,-44.751,251.15
UKR,2003,1,-70.151,237.095
UKR,2004,1,-84.236,226.39
UKR,2005,1,-62.461,251.069
UKR,2006,1,-66.765,266.296
UKR,2007,1,-43.82,293.0
UKR,2008,1,-26.771,299.212
UKR,2009,1,-26.407,251.186
UKR,2010,1,-45.973,248.393
UKR,2011,1,-39.644,268.733
UKR,2012,1,-31.523,272.901
UKR,2013,1,-24.131,273.348
UKR,2014,1,-35.299,222.34
UKR,2015,1,-38.923,184.865
UKR,2016,1,-54.113,179.848
UKR,2017,1,-41.944,181.137
UKR,2018,1,-20.411,211.253
UKR,2019,1,-16.108,205.835
UKR,2020,1,-17.88,188.943
UKR,2021,1,-13.838,196.315
UKR,2022,1,20.86,161.987
ARE,1990,1,3.934,55.638
ARE,1991,1,4.248,60.921
ARE,1992,1,5.619,63.376
ARE,1993,1,3.443,69.009
ARE,1994,1,4.198,79.208
ARE,1995,1,6.755,79.219
ARE,1996,1,6.058,81.47
ARE,1997,1,7.479,80.398
ARE,1998,1,12.643,92.749
ARE,1999,1,2.583,79.899
ARE,2000,1,-19.148,92.665
ARE,2001,1,-4.179,97.239
ARE,2002,1,11.895,96.544
ARE,2003,1,19.288,125.731
ARE,2004,1,20.886,132.589
ARE,2005,1,30.457,144.856
ARE,2006,1,49.951,171.656
ARE,2007,1,56.436,189.561
ARE,2008,1,66.556,220.24
ARE,2009,1,36.322,204.335
ARE,2010,1,23.555,208.397
ARE,2011,1,25.973,223.546
ARE,2012,1,24.011,231.403
ARE,2013,1,28.282,241.617
ARE,2014,1,31.993,241.972
ARE,2015,1,22.718,248.402
ARE,2016,1,22.967,249.572
ARE,2017,1,27.701,240.614
ARE,2018,1,37.174,246.876
ARE,2019,1,20.903,240.679
ARE,2020,1,-0.88,216.499
ARE,2021,1,15.141,231.373
ARE,2022,1,19.288,245.265
GBR,1990,1,67.409,669.354
GBR,1991,1,66.998,676.411
GBR,1992,1,98.458,692.304
GBR,1993,1,77.362,656.975
GBR,1994,1,75.363,649.38
GBR,1995,1,76.923,643.082
GBR,1996,1,84.713,671.474
GBR,1997,1,107.836,670.544
GBR,1998,1,125.678,694.221
GBR,1999,1,118.769,680.419
GBR,2000,1,172.786,741.82
GBR,2001,1,146.724,724.695
GBR,2002,1,173.093,733.366
GBR,2003,1,173.878,745.497
GBR,2004,1,183.613,757.043
GBR,2005,1,177.072,747.41
GBR,2006,1,183.532,751.378
GBR,2007,1,190.227,749.793
GBR,2008,1,171.166,716.099
GBR,2009,1,131.123,625.231
GBR,2010,1,160.982,672.886
GBR,2011,1,139.492,609.206
GBR,2012,1,144.871,632.348
GBR,2013,1,137.775,615.387
GBR,2014,1,154.999,593.806
GBR,2015,1,163.253,585.714
GBR,2016,1,171.051,570.481
GBR,2017,1,156.156,543.523
GBR,2018,1,150.842,530.572
GBR,2019,1,146.706,511.459
GBR,2020,1,131.188,457.451
GBR,2021,1,160.32,504.83
GBR,2022,1,174.697,488.532
USA,1990,1,-74.652,5046.305
USA,1991,1,-103.833,4959.124
USA,1992,1,-27.997,5146.23
USA,1993,1,-67.708,5205.142
USA,1994,1,-54.027,5310.252
USA,1995,1,-54.341,5370.919
USA,1996,1,-73.795,5539.188
USA,1997,1,-43.381,5644.761
USA,1998,1,74.28,5807.561
USA,1999,1,185.565,5989.483
USA,2000,1,242.408,6252.543
USA,2001,1,269.289,6177.029
USA,2002,1,348.368,6294.676
USA,2003,1,478.195,6488.34
USA,2004,1,503.632,6616.287
USA,2005,1,589.999,6722.182
USA,2006,1,654.142,6706.828
USA,2007,1,507.21,6637.333
USA,2008,1,397.935,6313.053
USA,2009,1,295.82,5776.546
USA,2010,1,282.186,5961.901
USA,2011,1,269.349,5815.465
USA,2012,1,305.104,5649.19
USA,2013,1,257.648,5737.805
USA,2014,1,306.178,5834.858
USA,2015,1,411.448,5787.921
USA,2016,1,407.103,5660.035
USA,2017,1,420.275,5632.437
USA,2018,1,426.265,5804.062
USA,2019,1,436.63,5698.775
USA,2020,1,472.234,5186.863
USA,2021,1,537.591,5569.804
USA,2022,1,563.985,5642.856
URY,1990,1,0.926,4.894
URY,1991,1,0.898,5.425
URY,1992,1,0.98,6.123
URY,1993,1,1.184,5.623
URY,1994,1,1.343,5.373
URY,1995,1,1.454,6.011
URY,1996,1,1.902,7.307
URY,1997,1,2.488,8.001
URY,1998,1,2.859,8.498
URY,1999,1,3.37,10.052
URY,2000,1,2.74,8.008
URY,2001,1,2.502,7.532
URY,2002,1,1.801,6.358
URY,2003,1,1.653,6.18
URY,2004,1,1.905,7.47
URY,2005,1,1.848,7.575
URY,2006,1,1.717,8.315
URY,2007,1,2.823,8.77
URY,2008,1,2.89,11.092
URY,2009,1,2.23,10.177
URY,2010,1,3.644,9.942
URY,2011,1,4.119,11.771
URY,2012,1,4.197,12.789
URY,2013,1,4.916,12.405
URY,2014,1,4.684,11.365
URY,2015,1,4.009,10.747
URY,2016,1,3.241,9.758
URY,2017,1,3.811,9.97
URY,2018,1,3.972,10.539
URY,2019,1,3.977,10.387
URY,2020,1,3.685,10.159
URY,2021,1,4.042,11.875
URY,2022,1,4.282,12.102
VEN,1990,1,-27.206,93.558
VEN,1991,1,-17.048,97.059
VEN,1992,1,-10.281,94.346
VEN,1993,1,-14.886,108.058
VEN,1994,1,-18.007,100.949
VEN,1995,1,-14.901,109.83
VEN,1996,1,-22.063,96.19
VEN,1997,1,-13.645,116.022
VEN,1998,1,-6.689,128.218
VEN,1999,1,-44.179,98.871
VEN,2000,1,-69.901,72.934
VEN,2001,1,-47.742,82.792
VEN,2002,1,-82.932,81.221
VEN,2003,1,-48.047,106.216
VEN,2004,1,-46.662,96.105
VEN,2005,1,-52.059,96.252
VEN,2006,1,-58.948,96.649
VEN,2007,1,-48.339,105.623
VEN,2008,1,-49.025,106.48
VEN,2009,1,-21.581,130.267
VEN,2010,1,-50.056,139.261
VEN,2011,1,-48.409,120.004
VEN,2012,1,-87.255,88.465
VEN,2013,1,-91.824,106.603
VEN,2014,1,-26.058,149.903
VEN,2015,1,-77.686,88.614
VEN,2016,1,-81.886,70.826
VEN,2017,1,-73.836,65.238
VEN,2019,1,-99.637,5.649
VEN,2020,1,-18.449,62.478
VEN,2021,1,-21.375,57.085
VEN,2022,1,-26.352,61.163
VNM,1990,1,1.815,23.114
VNM,1991,1,1.575,22.95
VNM,1992,1,1.53,22.997
VNM,1993,1,2.102,24.955
VNM,1994,1,1.826,29.188
VNM,1995,1,1.924,32.013
VNM,1996,1,2.634,38.115
VNM,1997,1,0.091,45.593
VNM,1998,1,-0.588,47.279
VNM,1999,1,-4.748,43.801
VNM,2000,1,-17.289,36.646
VNM,2001,1,-19.345,41.639
VNM,2002,1,-22.323,47.205
VNM,2003,1,-17.198,60.064
VNM,2004,1,-20.363,68.577
VNM,2005,1,-22.533,73.313
VNM,2006,1,-23.272,76.38
VNM,2007,1,-20.95,80.479
VNM,2008,1,-22.6,91.703
VNM,2009,1,-24.058,100.436
VNM,2010,1,-30.086,109.478
VNM,2011,1,-37.359,115.201
VNM,2012,1,-33.965,110.315
VNM,2013,1,-36.224,115.214
VNM,2014,1,-47.073,132.897
VNM,2015,1,-57.411,155.9
VNM,2016,1,-59.481,161.499
VNM,2017,1,-68.876,158.737
VNM,2018,1,-81.13,174.189
VNM,2019,1,-113.064,226.083
VNM,2020,1,-122.491,239.969
VNM,2021,1,-110.376,203.597
VNM,2022,1,-104.682,192.952
ZMB,1990,1,0.327,2.734
ZMB,1991,1,0.551,2.932
ZMB,1992,1,0.563,2.987
ZMB,1993,1,0.699,3.165
ZMB,1994,1,0.811,3.204
ZMB,1995,1,1.04,3.182
ZMB,1996,1,1.293,3.131
ZMB,1997,1,1.72,4.074
ZMB,1998,1,1.572,3.851
ZMB,1999,1,1.479,3.257
ZMB,2000,1,1.954,3.738
ZMB,2001,1,2.104,3.99
ZMB,2002,1,2.096,4.057
ZMB,2003,1,1.842,3.917
ZMB,2004,1,2.046,4.15
ZMB,2005,1,1.802,4.045
ZMB,2006,1,2.369,4.6
ZMB,2007,1,3.393,5.687
ZMB,2008,1,3.944,6.498
ZMB,2009,1,2.416,5.356
ZMB,2010,1,2.056,5.177
ZMB,2011,1,3.358,6.73
ZMB,2012,1,3.048,7.214
ZMB,2013,1,3.171,7.587
ZMB,2014,1,3.749,8.626
ZMB,2015,1,3.17,8.235
ZMB,2016,1,1.761,7.625
ZMB,2017,1,1.267,8.117
ZMB,2018,1,0.831,8.25
ZMB,2019,1,1.107,8.858
ZMB,2020,1,-0.634,7.51
ZMB,2021,1,-0.357,7.429
ZMB,2022,1,0.593,8.115
ZWE,1990,1,2.449,17.986
ZWE,1991,1,1.95,17.441
ZWE,1992,1,0.941,17.643
ZWE,1993,1,0.746,16.778
ZWE,1994,1,-0.008,17.374
ZWE,1995,1,0.925,15.943
ZWE,1996,1,1.637,16.531
ZWE,1997,1,1.058,14.959
ZWE,1998,1,-0.573,13.555
ZWE,1999,1,-1.703,14.021
ZWE,2000,1,-1.834,11.981
ZWE,2001,1,-1.122,11.387
ZWE,2002,1,0.249,12.145
ZWE,2003,1,0.849,11.459
ZWE,2004,1,0.312,9.741
ZWE,2005,1,0.233,10.931
ZWE,2006,1,0.895,11.26
ZWE,2007,1,1.197,11.033
ZWE,2008,1,2.653,10.374
ZWE,2009,1,1.403,9.653
ZWE,2010,1,0.509,9.263
ZWE,2011,1,0.073,10.436
ZWE,2012,1,0.629,11.883
ZWE,2013,1,0.501,12.172
ZWE,2014,1,0.801,12.747
ZWE,2015,1,1.2,13.217
ZWE,2016,1,1.204,11.785
ZWE,2017,1,0.138,9.965
ZWE,2018,1,-0.252,10.953
ZWE,2019,1,-0.027,10.236
ZWE,2020,1,0.612,9.107
ZWE,2021,1,0.539,10.742
ZWE,2022,1,0.315,10.74
