iso_code,ano,gdp
CAF,1951,1707224960.0
CAF,1952,1768748032.0
CAF,1953,1832600064.0
CAF,1954,1900368000.0
CAF,1955,1970776064.0
CAF,1956,2044039936.0
CAF,1957,2118624000.0
CAF,1958,2199047936.0
CAF,1959,2278221056.0
CAF,1960,2298789120.0
CAF,1961,2387514880.0
CAF,1962,2322575104.0
CAF,1963,2317075968.0
CAF,1964,2355310080.0
CAF,1965,2386648064.0
CAF,1966,2404495104.0
CAF,1967,2517767936.0
CAF,1968,2529904896.0
CAF,1969,2649420032.0
CAF,1970,2773211904.0
CAF,1971,2688467968.0
CAF,1972,2636135936.0
CAF,1973,2756894976.0
CAF,1974,2673998080.0
CAF,1975,2722734080.0
CAF,1976,2840640000.0
CAF,1977,3072056064.0
CAF,1978,3110550016.0
CAF,1979,3029910016.0
CAF,1980,2898665984.0
CAF,1981,2941446912.0
CAF,1982,2993423872.0
CAF,1983,2810014976.0
CAF,1984,3012834048.0
CAF,1985,3115672064.0
CAF,1986,3224549888.0
CAF,1987,3065438976.0
CAF,1988,3129940992.0
CAF,1989,3209999872.0
CAF,1990,3155954944.0
CAF,1991,3196204544.0
CAF,1992,3153286656.0
CAF,1993,3141613568.0
CAF,1994,3299692288.0
CAF,1995,3468004608.0
CAF,1996,3208680704.0
CAF,1997,3401098240.0
CAF,1998,3555833088.0
CAF,1999,3763942144.0
CAF,2000,3836505856.0
CAF,2001,3861482752.0
CAF,2002,3833969408.0
CAF,2003,3563805952.0
CAF,2004,3659297536.0
CAF,2005,3745738752.0
CAF,2006,3921727488.0
CAF,2007,4078141440.0
CAF,2008,4185491968.0
CAF,2009,4261637888.0
CAF,2010,4410453504.0
CAF,2011,4499550208.0
CAF,2012,4632211968.0
CAF,2013,2929689088.0
CAF,2014,2960957952.0
CAF,2015,3105792000.0
CAF,2016,3265229568.0
CAF,2017,3421678592.0
CAF,2018,3557270272.0
CAF,2019,3662931200.0
CAF,2020,3698073088.0
CAF,2021,3734422016.0
CAF,2022,3752056576.0
TCD,1950,2125331712.0
TCD,1951,2205453056.0
TCD,1952,2282775040.0
TCD,1953,2368064256.0
TCD,1954,2453391360.0
TCD,1955,2544367104.0
TCD,1956,2638402816.0
TCD,1957,2735638016.0
TCD,1958,2842100480.0
TCD,1959,2940409600.0
TCD,1960,2963203072.0
TCD,1961,3005566464.0
TCD,1962,3163018752.0
TCD,1963,3117824256.0
TCD,1964,3039090688.0
TCD,1965,3053546752.0
TCD,1966,3002203392.0
TCD,1967,3027219968.0
TCD,1968,3011388928.0
TCD,1969,3215064064.0
TCD,1970,3279969536.0
TCD,1971,3337863680.0
TCD,1972,3109314304.0
TCD,1973,2961473024.0
TCD,1974,3362177024.0
TCD,1975,3945146112.0
TCD,1976,3887494144.0
TCD,1977,3592054784.0
TCD,1978,3574628352.0
TCD,1979,2814182400.0
TCD,1980,2636553984.0
TCD,1981,2352283648.0
TCD,1982,2480027136.0
TCD,1983,2868360448.0
TCD,1984,3020129536.0
TCD,1985,3252398848.0
TCD,1986,3451800320.0
TCD,1987,3574575872.0
TCD,1988,3844987904.0
TCD,1989,3914715392.0
TCD,1990,4042256384.0
TCD,1991,4243508736.0
TCD,1992,4384566272.0
TCD,1993,4228384000.0
TCD,1994,4512686592.0
TCD,1995,4614545408.0
TCD,1996,4763184640.0
TCD,1997,5091460608.0
TCD,1998,5510466048.0
TCD,1999,5546894848.0
TCD,2000,5599887872.0
TCD,2001,6336850432.0
TCD,2002,6982839808.0
TCD,2003,8110109696.0
TCD,2004,11032101888.0
TCD,2005,12146441216.0
TCD,2006,12214525952.0
TCD,2007,14704387072.0
TCD,2008,15257312256.0
TCD,2009,17078193152.0
TCD,2010,19869964288.0
TCD,2011,19903397888.0
TCD,2012,21656293376.0
TCD,2013,22902173696.0
TCD,2014,24480827392.0
TCD,2015,24914135040.0
TCD,2016,23529406464.0
TCD,2017,22969403392.0
TCD,2018,23510339584.0
TCD,2019,24314152960.0
TCD,2020,23793344512.0
TCD,2021,23531147264.0
TCD,2022,24118011904.0
CHL,1844,1419707008.0
CHL,1845,1475313024.0
CHL,1846,1539719936.0
CHL,1847,1584036992.0
CHL,1848,1672401024.0
CHL,1849,1799027968.0
CHL,1850,1906320000.0
CHL,1851,1996128000.0
CHL,1852,2047032064.0
CHL,1853,2021447936.0
CHL,1854,2090209024.0
CHL,1855,2183099904.0
CHL,1856,2221839104.0
CHL,1857,2312883968.0
CHL,1858,2432903936.0
CHL,1859,2547406080.0
CHL,1860,2637668096.0
CHL,1861,2657025024.0
CHL,1862,2663395072.0
CHL,1863,2780231936.0
CHL,1864,2950589952.0
CHL,1865,3074579968.0
CHL,1866,3197250048.0
CHL,1867,3092096000.0
CHL,1868,3230889984.0
CHL,1869,3540835072.0
CHL,1870,3633260032.0
CHL,1871,3626099968.0
CHL,1872,3831460096.0
CHL,1873,4122887936.0
CHL,1874,4040871936.0
CHL,1875,4304999936.0
CHL,1876,4238415872.0
CHL,1877,4130820096.0
CHL,1878,4292694016.0
CHL,1879,4950588928.0
CHL,1880,5474352128.0
CHL,1881,5717424128.0
CHL,1882,6279713792.0
CHL,1883,6345294848.0
CHL,1884,6487199744.0
CHL,1885,6199397888.0
CHL,1886,6481124864.0
CHL,1887,6965849088.0
CHL,1888,6641946112.0
CHL,1889,6967684096.0
CHL,1890,7581455872.0
CHL,1891,8029433856.0
CHL,1892,8047390208.0
CHL,1893,8366892032.0
CHL,1894,8183543808.0
CHL,1895,9195031552.0
CHL,1896,9522022400.0
CHL,1897,9158129664.0
CHL,1898,10426400768.0
CHL,1899,10137507840.0
CHL,1900,10019174400.0
CHL,1901,10227504128.0
CHL,1902,10916515840.0
CHL,1903,10362765312.0
CHL,1904,11305700352.0
CHL,1905,10881920000.0
CHL,1906,11634895872.0
CHL,1907,12222480384.0
CHL,1908,13040879616.0
CHL,1909,13257759744.0
CHL,1910,14876744704.0
CHL,1911,15029273600.0
CHL,1912,16301952000.0
CHL,1913,16592316416.0
CHL,1914,14126369792.0
CHL,1915,13379817472.0
CHL,1916,16330000384.0
CHL,1917,16598632448.0
CHL,1918,16723667968.0
CHL,1919,14171333632.0
CHL,1920,15815304192.0
CHL,1921,14047063040.0
CHL,1922,14558038016.0
CHL,1923,17451124736.0
CHL,1924,18719342592.0
CHL,1925,19464910848.0
CHL,1926,18925549568.0
CHL,1927,18544064512.0
CHL,1928,23221260288.0
CHL,1929,23863158784.0
CHL,1930,20801015808.0
CHL,1931,16912128000.0
CHL,1932,12982949888.0
CHL,1933,16183314432.0
CHL,1934,19415412736.0
CHL,1935,20863375360.0
CHL,1936,21572304896.0
CHL,1937,24342487040.0
CHL,1938,24716249088.0
CHL,1939,25346183168.0
CHL,1940,26174912512.0
CHL,1941,26223740928.0
CHL,1942,27084926976.0
CHL,1943,27857731584.0
CHL,1944,28383840256.0
CHL,1945,30830256128.0
CHL,1946,33472208896.0
CHL,1947,29882306560.0
CHL,1948,34832236544.0
CHL,1949,34082990080.0
CHL,1950,35814096896.0
CHL,1951,37517848576.0
CHL,1952,39872872448.0
CHL,1953,42735439872.0
CHL,1954,41239904256.0
CHL,1955,42759069696.0
CHL,1956,43296378880.0
CHL,1957,47633264640.0
CHL,1958,50235248640.0
CHL,1959,47425589248.0
CHL,1960,51436253184.0
CHL,1961,53814652928.0
CHL,1962,56294055936.0
CHL,1963,59768950784.0
CHL,1964,60978696192.0
CHL,1965,61339717632.0
CHL,1966,68132622336.0
CHL,1967,70277718016.0
CHL,1968,72715534336.0
CHL,1969,75313209344.0
CHL,1970,76775333888.0
CHL,1971,83697033216.0
CHL,1972,82793308160.0
CHL,1973,78292279296.0
CHL,1974,79171403776.0
CHL,1975,69003132928.0
CHL,1976,71648444416.0
CHL,1977,78841257984.0
CHL,1978,85389959168.0
CHL,1979,92570918912.0
CHL,1980,100109713408.0
CHL,1981,106358276096.0
CHL,1982,92080693248.0
CHL,1983,89603039232.0
CHL,1984,94938079232.0
CHL,1985,96833634304.0
CHL,1986,102072827904.0
CHL,1987,108707266560.0
CHL,1988,116634124288.0
CHL,1989,129084506112.0
CHL,1990,133955190784.0
CHL,1991,143694659584.0
CHL,1992,160277250048.0
CHL,1993,170385342464.0
CHL,1994,178942754816.0
CHL,1995,196694147072.0
CHL,1996,209865801728.0
CHL,1997,222279417856.0
CHL,1998,227977543680.0
CHL,1999,224771948544.0
CHL,2000,233340518400.0
CHL,2001,239642804224.0
CHL,2002,243288817664.0
CHL,2003,250723123200.0
CHL,2004,264146059264.0
CHL,2005,278000697344.0
CHL,2006,293258330112.0
CHL,2007,305709449216.0
CHL,2008,314032357376.0
CHL,2009,306660179968.0
CHL,2010,321457389568.0
CHL,2011,338708856832.0
CHL,2012,359556382720.0
CHL,2013,371454083072.0
CHL,2014,378114277376.0
CHL,2015,386251292672.0
CHL,2016,393022275584.0
CHL,2017,398359527424.0
CHL,2018,414254039040.0
CHL,2019,417332002816.0
CHL,2020,391686946816.0
CHL,2021,437659205632.0
CHL,2022,448338100224.0
CHN,1850,353496006656.0
CHN,1870,338310004736.0
CHN,1887,343239426048.0
CHN,1890,366319992832.0
CHN,1900,388799987712.0
CHN,1911,387034120192.0
CHN,1913,430582890496.0
CHN,1929,488734818304.0
CHN,1930,494868004864.0
CHN,1931,500029587456.0
CHN,1932,515662970880.0
CHN,1933,461499990016.0
CHN,1934,470972760064.0
CHN,1935,508829040640.0
CHN,1936,540976349184.0
CHN,1937,528001761280.0
CHN,1938,514876014592.0
CHN,1950,436905181184.0
CHN,1951,529605984256.0
CHN,1952,595648774144.0
CHN,1953,672668254208.0
CHN,1954,624480223232.0
CHN,1955,681084911616.0
CHN,1956,738921938944.0
CHN,1957,761702580224.0
CHN,1958,766244683776.0
CHN,1959,743927578624.0
CHN,1960,705092976640.0
CHN,1961,577128431616.0
CHN,1962,616502984704.0
CHN,1963,705534361600.0
CHN,1964,804504993792.0
CHN,1965,896126812160.0
CHN,1966,927339380736.0
CHN,1967,933378392064.0
CHN,1968,912372793344.0
CHN,1969,1006175649792.0
CHN,1970,1144004411392.0
CHN,1971,1216237928448.0
CHN,1972,1233564991488.0
CHN,1973,1334375219200.0
CHN,1974,1367631724544.0
CHN,1975,1460733607936.0
CHN,1976,1413710479360.0
CHN,1977,1493489287168.0
CHN,1978,1667551723520.0
CHN,1979,1801380298752.0
CHN,1980,1893783568384.0
CHN,1981,1949955260416.0
CHN,1982,2128598007808.0
CHN,1983,2278862356480.0
CHN,1984,2534000295936.0
CHN,1985,2752673742848.0
CHN,1986,2931539050496.0
CHN,1987,3177306390528.0
CHN,1988,3354463305728.0
CHN,1989,3380560265216.0
CHN,1990,3385121832960.0
CHN,1991,3508947910656.0
CHN,1992,3755037425664.0
CHN,1993,4126169366528.0
CHN,1994,4438753280000.0
CHN,1995,4810000039936.0
CHN,1996,5127589593088.0
CHN,1997,5291339415552.0
CHN,1998,5338703069184.0
CHN,1999,5578502963200.0
CHN,2000,5952682590208.0
CHN,2001,6329737412608.0
CHN,2002,6814493573120.0
CHN,2003,7248623435776.0
CHN,2004,7830953263104.0
CHN,2005,8602939555840.0
CHN,2006,9489543593984.0
CHN,2007,10358205972480.0
CHN,2008,10799147909120.0
CHN,2009,11572544012288.0
CHN,2010,12858808074240.0
CHN,2011,13691527364608.0
CHN,2012,14773157625856.0
CHN,2013,15925464006656.0
CHN,2014,17103948087296.0
CHN,2015,18301224747008.0
CHN,2016,19545710395392.0
CHN,2017,20894363680768.0
CHN,2018,22294286041088.0
CHN,2019,23631939764224.0
CHN,2020,24151844716544.0
CHN,2021,26180600201216.0
CHN,2022,26966017179648.0
COL,1850,1618960000.0
COL,1870,2578575872.0
COL,1890,3854136064.0
COL,1900,4353822208.0
COL,1901,4413477888.0
COL,1902,4486636032.0
COL,1903,4548536832.0
COL,1904,4620043776.0
COL,1905,4696163840.0
COL,1906,4827840000.0
COL,1907,5151876096.0
COL,1908,5448520192.0
COL,1909,5737221120.0
COL,1910,6073379840.0
COL,1911,6377220096.0
COL,1912,6704846848.0
COL,1913,6997664768.0
COL,1914,7312759808.0
COL,1915,7693475840.0
COL,1916,8144267776.0
COL,1917,8527428096.0
COL,1918,9061104640.0
COL,1919,9865224192.0
COL,1920,10605590528.0
COL,1921,11275606016.0
COL,1922,12103689216.0
COL,1923,12948370432.0
COL,1924,13763999744.0
COL,1925,14122000384.0
COL,1926,15471047680.0
COL,1927,16868370432.0
COL,1928,18107000832.0
COL,1929,18762579968.0
COL,1930,18597900288.0
COL,1931,18484772864.0
COL,1932,19522535424.0
COL,1933,20617314304.0
COL,1934,20183166976.0
COL,1935,22447853568.0
COL,1936,23624439808.0
COL,1937,23999809536.0
COL,1938,25566476288.0
COL,1939,27135594496.0
COL,1940,27714654208.0
COL,1941,28181647360.0
COL,1942,28239319040.0
COL,1943,28360079360.0
COL,1944,30282119168.0
COL,1945,31689662464.0
COL,1946,34558033920.0
COL,1947,35922178048.0
COL,1948,37032976384.0
COL,1949,39081963520.0
COL,1950,39782572032.0
COL,1951,41004056576.0
COL,1952,43585871872.0
COL,1953,46268366848.0
COL,1954,49475969024.0
COL,1955,51404935168.0
COL,1956,53465743360.0
COL,1957,55423410176.0
COL,1958,56811536384.0
COL,1959,60891009024.0
COL,1960,63491854336.0
COL,1961,66711822336.0
COL,1962,70335873024.0
COL,1963,72640512000.0
COL,1964,77135757312.0
COL,1965,79917506560.0
COL,1966,84161191936.0
COL,1967,87712759808.0
COL,1968,93093543936.0
COL,1969,99003203584.0
COL,1970,105691070464.0
COL,1971,111964217344.0
COL,1972,120559378432.0
COL,1973,128657096704.0
COL,1974,136089665536.0
COL,1975,139249500160.0
COL,1976,145807687680.0
COL,1977,151869472768.0
COL,1978,164779720704.0
COL,1979,173587382272.0
COL,1980,180717961216.0
COL,1981,184572133376.0
COL,1982,186378551296.0
COL,1983,189368025088.0
COL,1984,196136140800.0
COL,1985,202554130432.0
COL,1986,214958407680.0
COL,1987,226482438144.0
COL,1988,235710464000.0
COL,1989,243368624128.0
COL,1990,253538205696.0
COL,1991,259415670784.0
COL,1992,270562869248.0
COL,1993,286025318400.0
COL,1994,300636176384.0
COL,1995,316101722112.0
COL,1996,322403827712.0
COL,1997,333997146112.0
COL,1998,335365603328.0
COL,1999,321583120384.0
COL,2000,330615619584.0
COL,2001,336096690176.0
COL,2002,344517672960.0
COL,2003,357889179648.0
COL,2004,376728256512.0
COL,2005,394076061696.0
COL,2006,420283842560.0
COL,2007,448731316224.0
COL,2008,464038723584.0
COL,2009,471326588928.0
COL,2010,489870196736.0
COL,2011,521323249664.0
COL,2012,541722640384.0
COL,2013,569534644224.0
COL,2014,595158040576.0
COL,2015,612750917632.0
COL,2016,625545117696.0
COL,2017,634046316544.0
COL,2018,650303242240.0
COL,2019,671028412416.0
COL,2020,622365376512.0
COL,2021,690925207552.0
COL,2022,742716997632.0
COM,1950,79032000.0
COM,1951,83503000.0
COM,1952,86086000.0
COM,1953,89647000.0
COM,1954,94400000.0
COM,1955,97744000.0
COM,1956,101202000.0
COM,1957,105165000.0
COM,1958,108150000.0
COM,1959,114381000.0
COM,1960,124257000.0
COM,1961,125477000.0
COM,1962,137088000.0
COM,1963,165816000.0
COM,1964,178488000.0
COM,1965,179220000.0
COM,1966,198644000.0
COM,1967,206584000.0
COM,1968,206944000.0
COM,1969,211140000.0
COM,1970,227756992.0
COM,1971,237656000.0
COM,1972,243432000.0
COM,1973,260554000.0
COM,1974,268068000.0
COM,1975,286488000.0
COM,1976,286556000.0
COM,1977,298494016.0
COM,1978,307516000.0
COM,1979,336567008.0
COM,1980,362100000.0
COM,1981,376188000.0
COM,1982,400144000.0
COM,1983,419384992.0
COM,1984,436832000.0
COM,1985,445046016.0
COM,1986,453544000.0
COM,1987,460748992.0
COM,1988,473472000.0
COM,1989,466468000.0
COM,1990,469560000.0
COM,1991,484441568.0
COM,1992,534666880.0
COM,1993,558102848.0
COM,1994,536542944.0
COM,1995,563630528.0
COM,1996,563951168.0
COM,1997,595856768.0
COM,1998,611159232.0
COM,1999,631495296.0
COM,2000,656399296.0
COM,2001,680582080.0
COM,2002,705937344.0
COM,2003,731630336.0
COM,2004,755848576.0
COM,2005,788522752.0
COM,2006,888321728.0
COM,2007,908328192.0
COM,2008,956653376.0
COM,2009,1004144832.0
COM,2010,1011389056.0
COM,2011,1067838016.0
COM,2012,1112132992.0
COM,2013,1217488000.0
COM,2014,1263249024.0
COM,2015,1324576000.0
COM,2016,1356063488.0
COM,2017,1426021120.0
COM,2018,1479483904.0
COM,2019,1533170944.0
COM,2020,1594579456.0
COM,2021,1639163904.0
COM,2022,1682077056.0
COG,1950,1398939392.0
COG,1951,1450224896.0
COG,1952,1502887808.0
COG,1953,1557881728.0
COG,1954,1615341440.0
COG,1955,1675407872.0
COG,1956,1736390528.0
COG,1957,1800036608.0
COG,1958,1868409088.0
COG,1959,1938843904.0
COG,1960,2003425792.0
COG,1961,2069710208.0
COG,1962,2136716928.0
COG,1963,2207655680.0
COG,1964,2281648384.0
COG,1965,2358845696.0
COG,1966,2483153408.0
COG,1967,2614348288.0
COG,1968,2751623936.0
COG,1969,2896268544.0
COG,1970,3048689664.0
COG,1971,3324551424.0
COG,1972,3461062656.0
COG,1973,4060542208.0
COG,1974,4028233984.0
COG,1975,3990269184.0
COG,1976,4175549184.0
COG,1977,3868349696.0
COG,1978,4102596352.0
COG,1979,4566231040.0
COG,1980,5148435456.0
COG,1981,6248568320.0
COG,1982,7730808832.0
COG,1983,8179162112.0
COG,1984,8786887680.0
COG,1985,8706874368.0
COG,1986,8124672000.0
COG,1987,8162838016.0
COG,1988,8324278272.0
COG,1989,8492042752.0
COG,1990,8597208064.0
COG,1991,9009686528.0
COG,1992,9460341760.0
COG,1993,9584773120.0
COG,1994,9269117952.0
COG,1995,9864798208.0
COG,1996,10738735104.0
COG,1997,10724893696.0
COG,1998,11368414208.0
COG,1999,11329491968.0
COG,2000,12472136704.0
COG,2001,13249307648.0
COG,2002,14180954112.0
COG,2003,14627827712.0
COG,2004,15504147456.0
COG,2005,17078609920.0
COG,2006,18567839744.0
COG,2007,18699065344.0
COG,2008,20270055424.0
COG,2009,22298716160.0
COG,2010,24809062400.0
COG,2011,26249089024.0
COG,2012,28860084224.0
COG,2013,28654592000.0
COG,2014,30579326976.0
COG,2015,29493454848.0
COG,2016,26313172992.0
COG,2017,25159868416.0
COG,2018,23950934016.0
COG,2019,24196673536.0
COG,2020,22696964096.0
COG,2021,23037421568.0
COG,2022,23679010816.0
CRI,1920,1087379968.0
CRI,1921,1064249984.0
CRI,1922,1158850048.0
CRI,1923,1070960000.0
CRI,1924,1225799936.0
CRI,1925,1220839936.0
CRI,1926,1349840000.0
CRI,1927,1225760000.0
CRI,1928,1289280000.0
CRI,1929,1235779968.0
CRI,1930,1296000000.0
CRI,1931,1280610048.0
CRI,1932,1177799936.0
CRI,1933,1402380032.0
CRI,1934,1237139968.0
CRI,1935,1338700032.0
CRI,1936,1428000000.0
CRI,1937,1665760000.0
CRI,1938,1764099968.0
CRI,1939,1815360000.0
CRI,1940,1742200064.0
CRI,1941,1951110016.0
CRI,1942,1749149952.0
CRI,1943,1745040000.0
CRI,1944,1581680000.0
CRI,1945,1801100032.0
CRI,1946,1990840064.0
CRI,1947,2368849920.0
CRI,1948,2504250112.0
CRI,1949,2605680128.0
CRI,1950,2712786688.0
CRI,1951,2784494848.0
CRI,1952,3121688320.0
CRI,1953,3596807680.0
CRI,1954,3626324992.0
CRI,1955,4045617152.0
CRI,1956,3930826752.0
CRI,1957,4265670400.0
CRI,1958,4793101824.0
CRI,1959,4969812992.0
CRI,1960,5401439232.0
CRI,1961,5627187712.0
CRI,1962,5971284992.0
CRI,1963,6483680768.0
CRI,1964,6797668352.0
CRI,1965,7412735488.0
CRI,1966,7989129216.0
CRI,1967,8480571392.0
CRI,1968,9132865536.0
CRI,1969,9739628544.0
CRI,1970,10385370112.0
CRI,1971,11069157376.0
CRI,1972,12043600896.0
CRI,1973,12983464960.0
CRI,1974,13680072704.0
CRI,1975,13955001344.0
CRI,1976,14712735744.0
CRI,1977,16028489728.0
CRI,1978,17019344896.0
CRI,1979,17863038976.0
CRI,1980,17997543424.0
CRI,1981,17587703808.0
CRI,1982,16366901248.0
CRI,1983,16819422208.0
CRI,1984,18139500544.0
CRI,1985,18289864704.0
CRI,1986,19298686976.0
CRI,1987,20217436160.0
CRI,1988,20903190528.0
CRI,1989,22103439360.0
CRI,1990,22906634240.0
CRI,1991,23392536576.0
CRI,1992,25455642624.0
CRI,1993,27068747776.0
CRI,1994,28250613760.0
CRI,1995,29404436480.0
CRI,1996,29695504384.0
CRI,1997,31327516672.0
CRI,1998,33453799424.0
CRI,1999,34758012928.0
CRI,2000,36043079680.0
CRI,2001,37338984448.0
CRI,2002,38566391808.0
CRI,2003,40104620032.0
CRI,2004,41810219008.0
CRI,2005,43414437888.0
CRI,2006,46549508096.0
CRI,2007,50253053952.0
CRI,2008,52514578432.0
CRI,2009,51990446080.0
CRI,2010,54669053952.0
CRI,2011,56719503360.0
CRI,2012,59489120256.0
CRI,2013,60973367296.0
CRI,2014,63133052928.0
CRI,2015,65438670848.0
CRI,2016,68189708288.0
CRI,2017,71025041408.0
CRI,2018,72883052544.0
CRI,2019,74645364736.0
CRI,2020,71455768576.0
CRI,2021,77015744512.0
CRI,2022,80345899008.0
CIV,1950,4745218048.0
CIV,1951,4919865856.0
CIV,1952,5102610432.0
CIV,1953,5287693824.0
CIV,1954,5481269248.0
CIV,1955,5683028992.0
CIV,1956,5894115328.0
CIV,1957,6111600128.0
CIV,1958,6339347456.0
CIV,1959,6572869120.0
CIV,1960,7159306240.0
CIV,1961,7832816128.0
CIV,1962,8177584640.0
CIV,1963,9515745280.0
CIV,1964,11224263680.0
CIV,1965,10978052096.0
CIV,1966,11842560000.0
CIV,1967,12018790400.0
CIV,1968,13895568384.0
CIV,1969,14503653376.0
CIV,1970,16078717952.0
CIV,1971,16881039360.0
CIV,1972,17817495552.0
CIV,1973,19227564032.0
CIV,1974,19781459968.0
CIV,1975,19770904576.0
CIV,1976,22128316416.0
CIV,1977,23179390976.0
CIV,1978,25469898752.0
CIV,1979,25962588160.0
CIV,1980,27953881088.0
CIV,1981,28926660608.0
CIV,1982,28992516096.0
CIV,1983,27868327936.0
CIV,1984,26931154944.0
CIV,1985,28257155072.0
CIV,1986,29115383808.0
CIV,1987,28640501760.0
CIV,1988,28134703104.0
CIV,1989,27953506304.0
CIV,1990,26018496512.0
CIV,1991,26972061696.0
CIV,1992,27466934272.0
CIV,1993,28127565824.0
CIV,1994,29026826240.0
CIV,1995,31414509568.0
CIV,1996,34617708544.0
CIV,1997,37316435968.0
CIV,1998,39915307008.0
CIV,1999,41352110080.0
CIV,2000,41297596416.0
CIV,2001,42194161664.0
CIV,2002,42379149312.0
CIV,2003,42761564160.0
CIV,2004,44320591872.0
CIV,2005,46182121472.0
CIV,2006,48079708160.0
CIV,2007,50213105664.0
CIV,2008,52842643456.0
CIV,2009,55907844096.0
CIV,2010,58369986560.0
CIV,2011,57051172864.0
CIV,2012,63249211392.0
CIV,2013,69113675776.0
CIV,2014,75191533568.0
CIV,2015,81840726016.0
CIV,2016,87711154176.0
CIV,2017,93099253760.0
CIV,2018,96591405056.0
CIV,2019,104618147840.0
CIV,2020,106396663808.0
CIV,2021,113844420608.0
CIV,2022,121472000000.0
HRV,1952,10629542912.0
HRV,1953,11531914240.0
HRV,1954,12547183616.0
HRV,1955,14829266944.0
HRV,1956,14161347584.0
HRV,1957,16775190528.0
HRV,1958,17157264384.0
HRV,1959,18655727616.0
HRV,1960,20451145728.0
HRV,1961,21915613184.0
HRV,1962,22457751552.0
HRV,1963,24832845824.0
HRV,1964,27112429568.0
HRV,1965,27862663168.0
HRV,1966,29855481856.0
HRV,1967,30815172608.0
HRV,1968,32123983872.0
HRV,1969,34482323456.0
HRV,1970,36801359872.0
HRV,1971,39688192000.0
HRV,1972,40693960704.0
HRV,1973,42215366656.0
HRV,1974,45795434496.0
HRV,1975,47030513664.0
HRV,1976,49159700480.0
HRV,1977,53486764032.0
HRV,1978,57692696576.0
HRV,1979,61292445696.0
HRV,1980,62207918080.0
HRV,1981,62270738432.0
HRV,1982,62329995264.0
HRV,1983,61328654336.0
HRV,1984,62647910400.0
HRV,1985,62708912128.0
HRV,1986,64464777216.0
HRV,1987,64403660800.0
HRV,1988,63841656832.0
HRV,1989,62834999296.0
HRV,1990,58374078464.0
HRV,1991,46751293440.0
HRV,1992,41906544640.0
HRV,1993,39138893824.0
HRV,1994,42079801344.0
HRV,1995,45617098752.0
HRV,1996,48751845376.0
HRV,1997,52770091008.0
HRV,1998,54840836096.0
HRV,1999,55058849792.0
HRV,2000,57398796288.0
HRV,2001,57633267712.0
HRV,2002,61317058560.0
HRV,2003,65731227648.0
HRV,2004,69483831296.0
HRV,2005,73522774016.0
HRV,2006,78256431104.0
HRV,2007,83591430144.0
HRV,2008,86620962816.0
HRV,2009,81451696128.0
HRV,2010,81303797760.0
HRV,2011,82302803968.0
HRV,2012,80383803392.0
HRV,2013,80064094208.0
HRV,2014,79720243200.0
HRV,2015,81731108864.0
HRV,2016,84640153600.0
HRV,2017,87528488960.0
HRV,2018,89979863040.0
HRV,2019,93057982464.0
HRV,2020,85073362944.0
HRV,2021,96194363392.0
HRV,2022,102284648448.0
CUB,1850,1053168000.0
CUB,1902,2982000128.0
CUB,1903,3229445888.0
CUB,1904,3399110912.0
CUB,1905,3636249088.0
CUB,1906,3785827072.0
CUB,1907,4208346112.0
CUB,1908,3840911872.0
CUB,1909,4456626176.0
CUB,1910,4591111168.0
CUB,1911,4315569152.0
CUB,1912,4574519808.0
CUB,1913,5153719808.0
CUB,1914,5447711232.0
CUB,1915,5547409920.0
CUB,1916,5991335936.0
CUB,1917,6247150080.0
CUB,1918,6510055936.0
CUB,1919,6924736000.0
CUB,1920,7126865920.0
CUB,1921,7097065984.0
CUB,1922,7211749888.0
CUB,1923,7324993024.0
CUB,1924,7783815168.0
CUB,1925,8785920000.0
CUB,1926,8554689024.0
CUB,1927,8672430080.0
CUB,1928,8401574912.0
CUB,1929,9381193728.0
CUB,1930,9124385792.0
CUB,1931,6873780224.0
CUB,1932,6489935872.0
CUB,1933,6297059840.0
CUB,1934,6950159872.0
CUB,1935,7635788800.0
CUB,1936,8204856832.0
CUB,1937,8896994304.0
CUB,1938,9161532416.0
CUB,1939,9182873600.0
CUB,1940,9447054336.0
CUB,1941,10187729920.0
CUB,1942,10339391488.0
CUB,1943,9887751168.0
CUB,1944,11031475200.0
CUB,1945,11220299776.0
CUB,1946,12118795264.0
CUB,1947,13189120000.0
CUB,1948,13206876160.0
CUB,1949,13368051712.0
CUB,1950,15260829696.0
CUB,1951,15696287744.0
CUB,1952,17086751744.0
CUB,1953,16002819072.0
CUB,1954,16329194496.0
CUB,1955,16833078272.0
CUB,1956,17845620736.0
CUB,1957,19405002752.0
CUB,1958,19761485824.0
CUB,1959,20744404992.0
CUB,1960,21038837760.0
CUB,1961,21887111168.0
CUB,1962,21573396480.0
CUB,1963,21933570048.0
CUB,1964,24038696960.0
CUB,1965,24117280768.0
CUB,1966,25432225792.0
CUB,1967,28396969984.0
CUB,1968,26749036544.0
CUB,1969,26416676864.0
CUB,1970,25423968256.0
CUB,1971,27402708992.0
CUB,1972,28723990528.0
CUB,1973,31374000128.0
CUB,1974,33025959936.0
CUB,1975,34668371968.0
CUB,1976,35656548352.0
CUB,1977,37306540032.0
CUB,1978,39617818624.0
CUB,1979,40596013056.0
CUB,1980,39614689280.0
CUB,1981,42900520960.0
CUB,1982,43936702464.0
CUB,1983,46518333440.0
CUB,1984,50424131584.0
CUB,1985,51630080000.0
