iso_code,gas_id,ano,trade_co2,consumption_co2
ARE,1,2006,49.951,171.656
ARE,1,2007,56.436,189.561
ARE,1,2008,66.556,220.24
ARE,1,2009,36.322,204.335
ARE,1,2010,23.555,208.397
ARE,1,2011,25.973,223.546
ARE,1,2012,24.011,231.403
ARE,1,2013,28.282,241.617
ARE,1,2014,31.993,241.972
ARE,1,2015,22.718,248.402
ARE,1,2016,22.967,249.572
ARE,1,2017,27.701,240.614
ARE,1,2018,37.174,246.876
ARE,1,2019,20.903,240.679
ARE,1,2020,-0.88,216.499
ARE,1,2021,15.141,231.373
ARE,1,2022,19.288,245.265
GBR,1,1990,67.409,669.354
GBR,1,1991,66.998,676.411
GBR,1,1992,98.458,692.304
GBR,1,1993,77.362,656.975
GBR,1,1994,75.363,649.38
GBR,1,1995,76.923,643.082
GBR,1,1996,84.713,671.474
GBR,1,1997,107.836,670.544
GBR,1,1998,125.678,694.221
GBR,1,1999,118.769,680.419
GBR,1,2000,172.786,741.82
GBR,1,2001,146.724,724.695
GBR,1,2002,173.093,733.366
GBR,1,2003,173.878,745.497
GBR,1,2004,183.613,757.043
GBR,1,2005,177.072,747.41
GBR,1,2006,183.532,751.378
GBR,1,2007,190.227,749.793
GBR,1,2008,171.166,716.099
GBR,1,2009,131.123,625.231
GBR,1,2010,160.982,672.886
GBR,1,2011,139.492,609.206
GBR,1,2012,144.871,632.348
GBR,1,2013,137.775,615.387
GBR,1,2014,154.999,593.806
GBR,1,2015,163.253,585.714
GBR,1,2016,171.051,570.481
GBR,1,2017,156.156,543.523
GBR,1,2018,150.842,530.572
GBR,1,2019,146.706,511.459
GBR,1,2020,131.188,457.451
GBR,1,2021,160.32,504.83
GBR,1,2022,174.697,488.532
USA,1,1990,-74.652,5046.305
USA,1,1991,-103.833,4959.124
USA,1,1992,-27.997,5146.23
USA,1,1993,-67.708,5205.142
USA,1,1994,-54.027,5310.252
USA,1,1995,-54.341,5370.919
USA,1,1996,-73.795,5539.188
USA,1,1997,-43.381,5644.761
USA,1,1998,74.28,5807.561
USA,1,1999,185.565,5989.483
USA,1,2000,242.408,6252.543
USA,1,2001,269.289,6177.029
USA,1,2002,348.368,6294.676
USA,1,2003,478.195,6488.34
USA,1,2004,503.632,6616.287
USA,1,2005,589.999,6722.182
USA,1,2006,654.142,6706.828
USA,1,2007,507.21,6637.333
USA,1,2008,397.935,6313.053
USA,1,2009,295.82,5776.546
USA,1,2010,282.186,5961.901
USA,1,2011,269.349,5815.465
USA,1,2012,305.104,5649.19
USA,1,2013,257.648,5737.805
USA,1,2014,306.178,5834.858
USA,1,2015,411.448,5787.921
USA,1,2016,407.103,5660.035
USA,1,2017,420.275,5632.437
USA,1,2018,426.265,5804.062
USA,1,2019,436.63,5698.775
USA,1,2020,472.234,5186.863
USA,1,2021,537.591,5569.804
USA,1,2022,563.985,5642.856
URY,1,1990,0.926,4.894
URY,1,1991,0.898,5.425
URY,1,1992,0.98,6.123
URY,1,1993,1.184,5.623
URY,1,1994,1.343,5.373
URY,1,1995,1.454,6.011
URY,1,1996,1.902,7.307
URY,1,1997,2.488,8.001
URY,1,1998,2.859,8.498
URY,1,1999,3.37,10.052
URY,1,2000,2.74,8.008
URY,1,2001,2.502,7.532
URY,1,2002,1.801,6.358
URY,1,2003,1.653,6.18
URY,1,2004,1.905,7.47
URY,1,2005,1.848,7.575
URY,1,2006,1.717,8.315
URY,1,2007,2.823,8.77
URY,1,2008,2.89,11.092
URY,1,2009,2.23,10.177
URY,1,2010,3.644,9.942
URY,1,2011,4.119,11.771
URY,1,2012,4.197,12.789
URY,1,2013,4.916,12.405
URY,1,2014,4.684,11.365
URY,1,2015,4.009,10.747
URY,1,2016,3.241,9.758
URY,1,2017,3.811,9.97
URY,1,2018,3.972,10.539
URY,1,2019,3.977,10.387
URY,1,2020,3.685,10.159
URY,1,2021,4.042,11.875
URY,1,2022,4.282,12.102
VEN,1,1990,-27.206,93.558
VEN,1,1991,-17.048,97.059
VEN,1,1992,-10.281,94.346
VEN,1,1993,-14.886,108.058
VEN,1,1994,-18.007,100.949
VEN,1,1995,-14.901,109.83
VEN,1,1996,-22.063,96.19
VEN,1,1997,-13.645,116.022
VEN,1,1998,-6.689,128.218
VEN,1,1999,-44.179,98.871
VEN,1,2000,-69.901,72.934
VEN,1,2001,-47.742,82.792
VEN,1,2002,-82.932,81.221
VEN,1,2003,-48.047,106.216
VEN,1,2004,-46.662,96.105
VEN,1,2005,-52.059,96.252
VEN,1,2006,-58.948,96.649
VEN,1,2007,-48.339,105.623
VEN,1,2008,-49.025,106.48
VEN,1,2009,-21.581,130.267
VEN,1,2010,-50.056,139.261
VEN,1,2011,-48.409,120.004
VEN,1,2012,-87.255,88.465
VEN,1,2013,-91.824,106.603
VEN,1,2014,-26.058,149.903
VEN,1,2015,-77.686,88.614
VEN,1,2016,-81.886,70.826
VEN,1,2017,-73.836,65.238
VEN,1,2019,-99.637,5.649
VEN,1,2020,-18.449,62.478
VEN,1,2021,-21.375,57.085
VEN,1,2022,-26.352,61.163
VNM,1,1990,1.815,23.114
VNM,1,1991,1.575,22.95
VNM,1,1992,1.53,22.997
VNM,1,1993,2.102,24.955
VNM,1,1994,1.826,29.188
VNM,1,1995,1.924,32.013
VNM,1,1996,2.634,38.115
VNM,1,1997,0.091,45.593
VNM,1,1998,-0.588,47.279
VNM,1,1999,-4.748,43.801
VNM,1,2000,-17.289,36.646
VNM,1,2001,-19.345,41.639
VNM,1,2002,-22.323,47.205
VNM,1,2003,-17.198,60.064
VNM,1,2004,-20.363,68.577
VNM,1,2005,-22.533,73.313
VNM,1,2006,-23.272,76.38
VNM,1,2007,-20.95,80.479
VNM,1,2008,-22.6,91.703
VNM,1,2009,-24.058,100.436
VNM,1,2010,-30.086,109.478
VNM,1,2011,-37.359,115.201
VNM,1,2012,-33.965,110.315
VNM,1,2013,-36.224,115.214
VNM,1,2014,-47.073,132.897
VNM,1,2015,-57.411,155.9
VNM,1,2016,-59.481,161.499
VNM,1,2017,-68.876,158.737
VNM,1,2018,-81.13,174.189
VNM,1,2019,-113.064,226.083
VNM,1,2020,-122.491,239.969
VNM,1,2021,-110.376,203.597
VNM,1,2022,-104.682,192.952
ZMB,1,1990,0.327,2.734
ZMB,1,1991,0.551,2.932
ZMB,1,1992,0.563,2.987
ZMB,1,1993,0.699,3.165
ZMB,1,1994,0.811,3.204
ZMB,1,1995,1.04,3.182
ZMB,1,1996,1.293,3.131
ZMB,1,1997,1.72,4.074
ZMB,1,1998,1.572,3.851
ZMB,1,1999,1.479,3.257
ZMB,1,2000,1.954,3.738
ZMB,1,2001,2.104,3.99
ZMB,1,2002,2.096,4.057
ZMB,1,2003,1.842,3.917
ZMB,1,2004,2.046,4.15
ZMB,1,2005,1.802,4.045
ZMB,1,2006,2.369,4.6
ZMB,1,2007,3.393,5.687
ZMB,1,2008,3.944,6.498
ZMB,1,2009,2.416,5.356
ZMB,1,2010,2.056,5.177
ZMB,1,2011,3.358,6.73
ZMB,1,2012,3.048,7.214
ZMB,1,2013,3.171,7.587
ZMB,1,2014,3.749,8.626
ZMB,1,2015,3.17,8.235
ZMB,1,2016,1.761,7.625
ZMB,1,2017,1.267,8.117
ZMB,1,2018,0.831,8.25
ZMB,1,2019,1.107,8.858
ZMB,1,2020,-0.634,7.51
ZMB,1,2021,-0.357,7.429
ZMB,1,2022,0.593,8.115
ZWE,1,1990,2.449,17.986
ZWE,1,1991,1.95,17.441
ZWE,1,1992,0.941,17.643
ZWE,1,1993,0.746,16.778
ZWE,1,1994,-0.008,17.374
ZWE,1,1995,0.925,15.943
ZWE,1,1996,1.637,16.531
ZWE,1,1997,1.058,14.959
ZWE,1,1998,-0.573,13.555
ZWE,1,1999,-1.703,14.021
ZWE,1,2000,-1.834,11.981
ZWE,1,2001,-1.122,11.387
ZWE,1,2002,0.249,12.145
ZWE,1,2003,0.849,11.459
ZWE,1,2004,0.312,9.741
ZWE,1,2005,0.233,10.931
ZWE,1,2006,0.895,11.26
ZWE,1,2007,1.197,11.033
ZWE,1,2008,2.653,10.374
ZWE,1,2009,1.403,9.653
ZWE,1,2010,0.509,9.263
ZWE,1,2011,0.073,10.436
ZWE,1,2012,0.629,11.883
ZWE,1,2013,0.501,12.172
ZWE,1,2014,0.801,12.747
ZWE,1,2015,1.2,13.217
ZWE,1,2016,1.204,11.785
ZWE,1,2017,0.138,9.965
ZWE,1,2018,-0.252,10.953
ZWE,1,2019,-0.027,10.236
ZWE,1,2020,0.612,9.107
ZWE,1,2021,0.539,10.742
ZWE,1,2022,0.315,10.74
